msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
P5++99/hrD3aVK8pd6qCgXF675w2zFEz7MJVVExR8+w=,41,30,149,149,1,20160810,20160911,0
P533MGbbAoFOGxpBsx/pAvvPFo8XrtK3OgbHhj52NOU=,38,30,149,149,0,20160725,20160824,0
P533MGbbAoFOGxpBsx/pAvvPFo8XrtK3OgbHhj52NOU=,38,30,149,149,0,20160827,20160926,0
P54c1Hl9k8UcfHFXH3oloI73Qj97EuaXhn4JR2MqauE=,38,10,0,0,0,20160213,20160223,0
P54c1Hl9k8UcfHFXH3oloI73Qj97EuaXhn4JR2MqauE=,38,10,0,0,0,20160224,20160305,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,30,149,149,1,20161130,20161231,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,30,149,149,1,20160430,20160531,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,30,149,149,1,20160229,20160331,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,30,149,149,1,20160131,20160229,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,30,149,149,1,20160831,20160930,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,30,149,149,1,20160731,20160831,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,30,149,149,1,20170131,20170228,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,0,0,149,1,20150831,20150930,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,30,149,149,1,20151130,20151231,0
P5M0fZXJ/IeosAfIk7y+yyA6pNVqExL9tTg0wInlwek=,34,0,0,149,1,20150930,20151031,0
P5pTMK4B+6GzASa4l6uM5mIzdUOEuM5wrWfO8AeQYwc=,35,7,0,0,0,20161114,20161121,0
P5pTMK4B+6GzASa4l6uM5mIzdUOEuM5wrWfO8AeQYwc=,30,30,129,129,1,20170225,20170324,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20160628,20160727,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20160328,20160427,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20150628,20150727,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20150828,20150927,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20161228,20170127,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20151028,20151127,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20161128,20161227,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,0,0,0,1,20150428,20150527,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20160128,20160227,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20151228,20160127,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20170128,20170227,0
P5tSQjG13aAKLHgeesjMslcoAsJozERN1tcNSMnBcEw=,40,30,149,149,1,20150528,20150627,0
P5xNt4DZsH6ir+vAbcwFiTwFf81PkI6MEgacOMln6Ns=,41,30,99,99,1,20161204,20170104,0
P5xNt4DZsH6ir+vAbcwFiTwFf81PkI6MEgacOMln6Ns=,41,30,99,99,1,20160304,20160404,0
P5xNt4DZsH6ir+vAbcwFiTwFf81PkI6MEgacOMln6Ns=,41,30,99,99,1,20160604,20160704,0
P5xNt4DZsH6ir+vAbcwFiTwFf81PkI6MEgacOMln6Ns=,41,30,99,99,1,20160404,20160504,0
P5xNt4DZsH6ir+vAbcwFiTwFf81PkI6MEgacOMln6Ns=,41,30,99,99,1,20160704,20160804,0
P5xNt4DZsH6ir+vAbcwFiTwFf81PkI6MEgacOMln6Ns=,41,30,99,99,1,20160904,20161004,0
P5xNt4DZsH6ir+vAbcwFiTwFf81PkI6MEgacOMln6Ns=,41,30,99,99,1,20170204,20170304,0
P69ffU9N/VUdDht2tOX1FWcE4iLIxH6/nYTUoUf/rkE=,36,30,180,180,1,20170106,20170307,0
P69ffU9N/VUdDht2tOX1FWcE4iLIxH6/nYTUoUf/rkE=,35,7,0,0,0,20161101,20161108,0
P69ffU9N/VUdDht2tOX1FWcE4iLIxH6/nYTUoUf/rkE=,36,30,180,180,0,20161119,20161219,0
P6FR5e9xAtiryhjHXEBvjj5qH1GOOVGHfk0QKkdPKck=,38,30,149,149,0,20160522,20160623,0
P6FR5e9xAtiryhjHXEBvjj5qH1GOOVGHfk0QKkdPKck=,38,30,149,149,0,20160424,20160524,0
P6FR5e9xAtiryhjHXEBvjj5qH1GOOVGHfk0QKkdPKck=,38,30,149,149,0,20160120,20160219,0
P6FR5e9xAtiryhjHXEBvjj5qH1GOOVGHfk0QKkdPKck=,38,30,149,149,0,20160322,20160421,0
P6GdAqTYwCQZNobf9FYDUCWknZiLoFL1XH7vN14c6NQ=,32,180,536,536,0,20160111,20160712,0
P6GdAqTYwCQZNobf9FYDUCWknZiLoFL1XH7vN14c6NQ=,32,180,536,536,0,20150115,20150714,0
P6GspNmgV5C8CZAkt5ceLdDGoA0R+hZ/C5j3QcJggg0=,32,410,1788,1788,0,20150901,20161015,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,119,1,20150217,20150317,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20151017,20151117,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,119,1,20150117,20150217,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,119,1,20150417,20150517,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20161117,20161217,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20150617,20150717,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20150717,20150817,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20161217,20170117,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,119,1,20150317,20150417,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20160117,20160217,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20150817,20150917,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20161017,20161117,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20151117,20151217,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20150517,20150617,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20160317,20160417,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20160417,20160517,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20160517,20160617,0
P6HNGlmBpP0aBmZfq0Gxy3bdbu60JMvpt8T5BIPHUrw=,41,30,149,149,1,20160917,20161017,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,30,149,149,1,20161031,20161130,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,30,149,149,1,20151231,20160131,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,30,149,149,1,20160831,20160930,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,30,149,149,1,20160229,20160331,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,30,149,149,1,20160430,20160531,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,30,149,149,1,20160630,20160731,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,0,0,149,1,20150831,20150930,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,0,0,149,1,20150731,20150831,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,0,0,149,1,20150630,20150731,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,0,0,149,1,20151031,20151130,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,0,0,149,1,20150930,20151031,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,30,149,149,1,20170131,20170228,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,0,0,149,1,20150331,20150430,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,30,149,149,1,20160131,20160229,0
P6PtKIVw50RMwYT37HCmWhJLnuNj7As1KhP6x4c8HZQ=,31,30,149,149,1,20161231,20170131,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20161128,20161228,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20170201,20170303,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20160314,20160413,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20150317,20150416,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20160516,20160615,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20161026,20161125,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20150801,20150831,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20151110,20151210,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20150418,20150518,0
P6ScARheMNn0I7CTV2IQcvGtuGXu5hYa6LlnX/0S+gg=,38,30,149,149,0,20160823,20160922,0
P6WtynfgJfA4uSPTyxZomA0U/6BuxiZWqozEfVRa83o=,32,195,894,894,0,20160320,20161007,0
P6mcOF3N+f7vXK6eKBe55ePeAQz46Zt9bZqCXvw/O2I=,39,30,149,149,1,20150630,20150811,0
P6mcOF3N+f7vXK6eKBe55ePeAQz46Zt9bZqCXvw/O2I=,39,30,149,149,1,20150731,20150911,0
P6mcOF3N+f7vXK6eKBe55ePeAQz46Zt9bZqCXvw/O2I=,39,0,0,149,1,20150430,20150611,0
P6mcOF3N+f7vXK6eKBe55ePeAQz46Zt9bZqCXvw/O2I=,39,31,149,149,1,20150331,20150511,0
P6mcOF3N+f7vXK6eKBe55ePeAQz46Zt9bZqCXvw/O2I=,39,30,149,149,1,20150531,20150711,0
P6mcOF3N+f7vXK6eKBe55ePeAQz46Zt9bZqCXvw/O2I=,39,30,149,149,1,20150827,20150911,1
P6n+gQtIaWj14BVsYVALycBrRP4NlmVyHIAxUy1EPZY=,36,30,180,180,1,20160511,20160612,0
P6n+gQtIaWj14BVsYVALycBrRP4NlmVyHIAxUy1EPZY=,36,30,180,180,1,20161113,20161213,0
P6n+gQtIaWj14BVsYVALycBrRP4NlmVyHIAxUy1EPZY=,36,30,180,180,1,20160813,20160913,0
P6n+gQtIaWj14BVsYVALycBrRP4NlmVyHIAxUy1EPZY=,36,30,180,180,1,20161013,20161113,0
P6n+gQtIaWj14BVsYVALycBrRP4NlmVyHIAxUy1EPZY=,36,30,180,180,1,20160614,20160713,0
P6n+gQtIaWj14BVsYVALycBrRP4NlmVyHIAxUy1EPZY=,36,30,180,180,1,20160913,20161013,0
P7/udXNGAp7t/pL/TABrfQT7R98yeG+MWbJ2CxUIYMI=,12,195,894,894,0,20160603,20161225,0
P7MRhhFo2oZ4yOdaz/u5u+Fzip9urgIc2wwO8ilezdY=,41,30,149,149,1,20160811,20160911,0
P7MRhhFo2oZ4yOdaz/u5u+Fzip9urgIc2wwO8ilezdY=,41,30,149,149,1,20170111,20170211,0
P7MRhhFo2oZ4yOdaz/u5u+Fzip9urgIc2wwO8ilezdY=,41,30,149,149,1,20161011,20161111,0
P7MRhhFo2oZ4yOdaz/u5u+Fzip9urgIc2wwO8ilezdY=,41,30,149,149,1,20160112,20160211,0
P7MRhhFo2oZ4yOdaz/u5u+Fzip9urgIc2wwO8ilezdY=,41,30,149,149,1,20160611,20160711,0
P7MRhhFo2oZ4yOdaz/u5u+Fzip9urgIc2wwO8ilezdY=,41,30,149,149,1,20161111,20161211,0
P7MRhhFo2oZ4yOdaz/u5u+Fzip9urgIc2wwO8ilezdY=,41,30,149,149,1,20160411,20160511,0
P7MRhhFo2oZ4yOdaz/u5u+Fzip9urgIc2wwO8ilezdY=,41,30,149,149,1,20160511,20160611,0
P7OWkVJF2WUTBfvMroweFjdUl+e9VPKZQyIWBNYD4VY=,41,30,149,149,1,20150418,20150417,1
P7OWkVJF2WUTBfvMroweFjdUl+e9VPKZQyIWBNYD4VY=,41,30,149,0,1,20150107,20150306,0
P7OWkVJF2WUTBfvMroweFjdUl+e9VPKZQyIWBNYD4VY=,41,30,149,149,1,20150306,20150406,0
P7fLFS9BHhG6jUVsoa8tVYy/FlnBJgJ+KuN98aYqd+8=,40,30,149,149,1,20151201,20160101,0
P7fLFS9BHhG6jUVsoa8tVYy/FlnBJgJ+KuN98aYqd+8=,40,30,149,149,1,20160201,20160301,0
P7fLFS9BHhG6jUVsoa8tVYy/FlnBJgJ+KuN98aYqd+8=,40,30,149,149,1,20150901,20151001,0
P7fLFS9BHhG6jUVsoa8tVYy/FlnBJgJ+KuN98aYqd+8=,40,30,149,149,1,20160408,20160401,1
P7fLFS9BHhG6jUVsoa8tVYy/FlnBJgJ+KuN98aYqd+8=,40,31,149,149,1,20150301,20150401,0
P7fLFS9BHhG6jUVsoa8tVYy/FlnBJgJ+KuN98aYqd+8=,40,30,149,149,1,20150701,20150801,0
P7fLFS9BHhG6jUVsoa8tVYy/FlnBJgJ+KuN98aYqd+8=,40,30,149,149,1,20151101,20151201,0
P7fLFS9BHhG6jUVsoa8tVYy/FlnBJgJ+KuN98aYqd+8=,40,30,149,149,1,20151001,20151101,0
P8+Mtgk5dRq2okFgdkK3FpSP5cQhPFTOjllIiZ9SAKY=,38,30,149,149,0,20170215,20170317,0
P8+Mtgk5dRq2okFgdkK3FpSP5cQhPFTOjllIiZ9SAKY=,38,30,149,149,0,20170114,20170213,0
P8+Mtgk5dRq2okFgdkK3FpSP5cQhPFTOjllIiZ9SAKY=,38,30,149,149,0,20161214,20170113,0
P8+Mtgk5dRq2okFgdkK3FpSP5cQhPFTOjllIiZ9SAKY=,38,30,149,149,0,20161114,20161214,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,30,149,149,1,20150531,20150725,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,31,149,149,1,20150331,20150525,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,30,149,149,1,20150731,20150925,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,30,149,149,1,20150630,20150825,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,31,149,149,1,20150131,20150325,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,30,149,149,1,20160731,20160925,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,30,149,149,1,20161031,20161225,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,30,149,149,1,20150930,20151125,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,31,149,149,1,20150228,20150425,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,30,149,149,1,20160131,20160325,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,39,30,149,149,1,20161231,20170225,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20150928,20151028,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20160428,20160528,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20151128,20151228,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,31,149,149,1,20150328,20150428,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20160128,20160228,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20160728,20160828,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,0,0,149,1,20150428,20150528,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20160803,20160828,1
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20151228,20160128,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20160628,20160728,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20160228,20160328,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20150528,20150628,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20160528,20160628,0
P81FI+AZlDadU5ahIN0MfMUUD8npDLDb/4ylsNdd9so=,40,30,149,149,1,20150728,20150828,0
P8HgVx3mwu+C+FFfx3RDsF1eeM/qpPn+/gJs8eueIJg=,41,30,99,99,1,20160811,20160911,0
P8HgVx3mwu+C+FFfx3RDsF1eeM/qpPn+/gJs8eueIJg=,41,30,99,99,1,20170211,20170311,0
P8HgVx3mwu+C+FFfx3RDsF1eeM/qpPn+/gJs8eueIJg=,41,30,99,99,1,20160611,20160711,0
P8HgVx3mwu+C+FFfx3RDsF1eeM/qpPn+/gJs8eueIJg=,41,30,99,99,1,20150711,20150811,0
P8HgVx3mwu+C+FFfx3RDsF1eeM/qpPn+/gJs8eueIJg=,41,30,99,99,1,20151211,20160111,0
P8HgVx3mwu+C+FFfx3RDsF1eeM/qpPn+/gJs8eueIJg=,41,30,99,99,1,20160411,20160511,0
P8HgVx3mwu+C+FFfx3RDsF1eeM/qpPn+/gJs8eueIJg=,41,30,99,99,1,20160211,20160311,0
P8HgVx3mwu+C+FFfx3RDsF1eeM/qpPn+/gJs8eueIJg=,41,30,99,99,1,20151011,20151111,0
P8HgVx3mwu+C+FFfx3RDsF1eeM/qpPn+/gJs8eueIJg=,41,30,99,99,1,20161011,20161111,0
P8ObP0l3yamgvGNV+OvmGY6Qf00MRwm7caH/N6BOOc0=,38,30,149,149,0,20160201,20160302,0
P8ObP0l3yamgvGNV+OvmGY6Qf00MRwm7caH/N6BOOc0=,35,7,0,0,0,20161106,20161113,0
P8ObP0l3yamgvGNV+OvmGY6Qf00MRwm7caH/N6BOOc0=,38,30,149,149,0,20160201,20160401,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20161103,20161204,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20151003,20151104,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20161203,20170104,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20160103,20160204,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20160903,20161004,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,119,1,20150103,20150204,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20160203,20160304,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20150403,20150504,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,0,0,149,1,20150503,20150604,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20160503,20160604,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20160603,20160704,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20150903,20151004,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20151103,20151204,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20170203,20170304,0
P8R9bgdYA3Dp4YbRhFzTYsBfDWJOgqTsJTc/iqadVGs=,41,30,149,149,1,20160703,20160804,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20151205,20160106,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20150605,20150706,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20160205,20160306,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20150405,20150506,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20170205,20170306,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20151105,20151206,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20160505,20160606,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20160605,20160706,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20150205,20150306,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20150805,20150906,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20160805,20160906,0
P8WefjjAhbTbzRwOEkWJNZahnUoEGk4gHCSRuOu7PRw=,41,30,149,149,1,20161105,20161206,0
P8eK/eBWx8HOl9yyFiKg08NCL8NpVC3AkaO3G/5wMu0=,41,30,99,99,1,20170131,20170228,0
P8eK/eBWx8HOl9yyFiKg08NCL8NpVC3AkaO3G/5wMu0=,41,30,99,99,1,20161031,20161130,0
P8eK/eBWx8HOl9yyFiKg08NCL8NpVC3AkaO3G/5wMu0=,41,30,99,99,1,20170228,20170331,0
P8eK/eBWx8HOl9yyFiKg08NCL8NpVC3AkaO3G/5wMu0=,41,30,99,99,1,20161231,20170131,0
P8eK/eBWx8HOl9yyFiKg08NCL8NpVC3AkaO3G/5wMu0=,41,30,99,99,1,20160731,20160831,0
P8eK/eBWx8HOl9yyFiKg08NCL8NpVC3AkaO3G/5wMu0=,41,30,99,99,1,20160629,20160731,0
P8ecdvZEgsmSZCoRyv3LX91guyBT5lp0qcHMvMRb3Qw=,16,30,149,149,1,20160728,20160728,1
P8ecdvZEgsmSZCoRyv3LX91guyBT5lp0qcHMvMRb3Qw=,16,30,149,149,1,20160628,20160727,0
P8ecdvZEgsmSZCoRyv3LX91guyBT5lp0qcHMvMRb3Qw=,36,30,180,180,1,20160831,20160831,1
P8kX4qa9V0yC1ejNpfMpotyxBQLWXVLK7eBjoKoJKG4=,41,30,99,99,1,20160518,20160618,0
P8kX4qa9V0yC1ejNpfMpotyxBQLWXVLK7eBjoKoJKG4=,41,30,99,99,1,20160918,20161018,0
P8kX4qa9V0yC1ejNpfMpotyxBQLWXVLK7eBjoKoJKG4=,41,30,99,99,1,20161018,20161118,0
P8kX4qa9V0yC1ejNpfMpotyxBQLWXVLK7eBjoKoJKG4=,41,30,99,99,1,20160218,20160318,0
P8kX4qa9V0yC1ejNpfMpotyxBQLWXVLK7eBjoKoJKG4=,41,30,99,99,1,20170118,20170218,0
P8kX4qa9V0yC1ejNpfMpotyxBQLWXVLK7eBjoKoJKG4=,41,30,99,99,1,20161218,20170118,0
P8kX4qa9V0yC1ejNpfMpotyxBQLWXVLK7eBjoKoJKG4=,41,30,99,99,1,20160618,20160718,0
P8kX4qa9V0yC1ejNpfMpotyxBQLWXVLK7eBjoKoJKG4=,41,30,99,99,1,20160718,20160818,0
P8tfke8NWZI2WuNt2iIkK8TAI6xsVKKuwXnlhMpUoBo=,36,30,150,150,0,20151204,20160103,0
P8tfke8NWZI2WuNt2iIkK8TAI6xsVKKuwXnlhMpUoBo=,40,30,149,149,1,20150901,20151001,0
P8tfke8NWZI2WuNt2iIkK8TAI6xsVKKuwXnlhMpUoBo=,40,30,149,149,1,20150701,20150801,0
P8tfke8NWZI2WuNt2iIkK8TAI6xsVKKuwXnlhMpUoBo=,40,30,149,149,1,20151001,20151101,0
P8tfke8NWZI2WuNt2iIkK8TAI6xsVKKuwXnlhMpUoBo=,40,0,0,149,1,20150501,20150601,0
P8uG6BsMGodePEs2I5kl8sq03QqSx9crrjJZ8YSDdfw=,41,30,149,149,1,20160507,20160608,0
P8uG6BsMGodePEs2I5kl8sq03QqSx9crrjJZ8YSDdfw=,41,30,149,149,1,20160707,20160808,0
P8uG6BsMGodePEs2I5kl8sq03QqSx9crrjJZ8YSDdfw=,41,30,99,99,1,20170203,20170304,0
P8uG6BsMGodePEs2I5kl8sq03QqSx9crrjJZ8YSDdfw=,41,30,99,99,1,20161203,20170104,0
P8uG6BsMGodePEs2I5kl8sq03QqSx9crrjJZ8YSDdfw=,41,30,149,149,1,20160907,20161008,0
P8uG6BsMGodePEs2I5kl8sq03QqSx9crrjJZ8YSDdfw=,41,30,149,149,1,20160207,20160308,0
P8uG6BsMGodePEs2I5kl8sq03QqSx9crrjJZ8YSDdfw=,41,30,129,129,1,20150208,20150208,1
P8uG6BsMGodePEs2I5kl8sq03QqSx9crrjJZ8YSDdfw=,41,30,149,149,1,20160407,20160508,0
