msno,bd,city_1,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,city_12,city_13,city_14,city_15,city_16,city_17,city_18,city_19,city_20,city_21,city_22,gender_female,gender_male,registered_via_3,registered_via_4,registered_via_7,registered_via_9,registered_via_13,season_1,season_2,season_3,season_4,days_1,days_2,days_3,num_of_transactions,extra_payment_plans_total,extra_payment_plans_count,avg_plan_list_price,avg_actual_amount_paid,is_auto_renew_total,is_cancel_total,left_payment_seconds_total,avg_transaction_days_diff,max_transaction_days_diff,min_transaction_days_diff,avg_expire_days_diff,max_expire_days_diff,min_expire_days_diff,most_popular_payment_id_10,most_popular_payment_id_12,most_popular_payment_id_13,most_popular_payment_id_14,most_popular_payment_id_15,most_popular_payment_id_16,most_popular_payment_id_17,most_popular_payment_id_18,most_popular_payment_id_19,most_popular_payment_id_20,most_popular_payment_id_21,most_popular_payment_id_22,most_popular_payment_id_23,most_popular_payment_id_26,most_popular_payment_id_27,most_popular_payment_id_28,most_popular_payment_id_29,most_popular_payment_id_30,most_popular_payment_id_31,most_popular_payment_id_32,most_popular_payment_id_33,most_popular_payment_id_34,most_popular_payment_id_35,most_popular_payment_id_36,most_popular_payment_id_37,most_popular_payment_id_38,most_popular_payment_id_39,most_popular_payment_id_40,most_popular_payment_id_41,most_popular_transaction_days_1,most_popular_transaction_days_2,most_popular_transaction_days_3,least_popular_transaction_days_1,least_popular_transaction_days_2,least_popular_transaction_days_3,most_popular_transaction_season_1,most_popular_transaction_season_2,most_popular_transaction_season_3,most_popular_transaction_season_4,least_popular_transaction_season_1,least_popular_transaction_season_2,least_popular_transaction_season_3,least_popular_transaction_season_4,most_popular_expire_days_1,most_popular_expire_days_2,most_popular_expire_days_3,least_popular_expire_days_1,least_popular_expire_days_2,least_popular_expire_days_3,most_popular_expire_season_1,most_popular_expire_season_2,most_popular_expire_season_3,most_popular_expire_season_4,least_popular_expire_season_1,least_popular_expire_season_2,least_popular_expire_season_3,least_popular_expire_season_4,payment_id_is_always_auto_renew_10True,payment_id_is_always_auto_renew_12False,payment_id_is_always_auto_renew_13False,payment_id_is_always_auto_renew_14True,payment_id_is_always_auto_renew_15False,payment_id_is_always_auto_renew_16False,payment_id_is_always_auto_renew_16True,payment_id_is_always_auto_renew_17False,payment_id_is_always_auto_renew_18True,payment_id_is_always_auto_renew_19True,payment_id_is_always_auto_renew_20False,payment_id_is_always_auto_renew_21True,payment_id_is_always_auto_renew_22False,payment_id_is_always_auto_renew_23True,payment_id_is_always_auto_renew_26False,payment_id_is_always_auto_renew_27False,payment_id_is_always_auto_renew_27True,payment_id_is_always_auto_renew_28False,payment_id_is_always_auto_renew_29False,payment_id_is_always_auto_renew_29True,payment_id_is_always_auto_renew_30False,payment_id_is_always_auto_renew_30True,payment_id_is_always_auto_renew_31False,payment_id_is_always_auto_renew_31True,payment_id_is_always_auto_renew_32False,payment_id_is_always_auto_renew_33False,payment_id_is_always_auto_renew_33True,payment_id_is_always_auto_renew_34False,payment_id_is_always_auto_renew_34True,payment_id_is_always_auto_renew_35False,payment_id_is_always_auto_renew_36False,payment_id_is_always_auto_renew_36True,payment_id_is_always_auto_renew_37False,payment_id_is_always_auto_renew_37True,payment_id_is_always_auto_renew_38False,payment_id_is_always_auto_renew_39False,payment_id_is_always_auto_renew_39True,payment_id_is_always_auto_renew_40False,payment_id_is_always_auto_renew_40True,payment_id_is_always_auto_renew_41False,payment_id_is_always_auto_renew_41True,num_of_logs,sum_num25,avg_num25,sum_num50,avg_num50,sum_num75,avg_num75,sum_num985,avg_num985,sum_num100,avg_num100,sum_num_unq,avg_num_unq,sum_total_secs,avg_total_secs,sum_total_songs,avg_total_songs,perc_of_accidentally_songs,perc_of_favourite_songs,avg_songs_per_month,avg_days_diff,max_days_diff,min_days_diff,most_popular_days_1,most_popular_days_2,most_popular_days_3,least_popular_days_1,least_popular_days_2,least_popular_days_3,most_popular_season_2,least_popular_season_2,is_churn
eGZfbEXCQn3epsWXcoDcYpuzyZumk/RpBtg2Vys+ZDs=,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,195,1,521.5,521.5,1,1,-34,38.0,40.0,36.0,356.0,704.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0.25,0,0.0,0,0.0,1,0.25,46,11.5,47,11.75,10421.167,2605.291750000001,48,12.0,0.02083333333333333,0.9583333333333334,48.0,15.5,46.0,2.0,0,1,0,1,0,0,1,1,0
S6sACHCHqucm7E80dLyK5j4Bm/rHcv9LAtXwjzs1TOQ=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,90,1,300.0,300.0,0,0,-2,12.0,12.0,12.0,14.0,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,47,2.6111111111111107,12,0.6666666666666666,10,0.5555555555555556,27,1.5,180,10.0,256,14.222222222222221,54339.99699999999,3018.888722222221,276,15.333333333333336,0.17028985507246375,0.6521739130434783,276.0,17.22222222222222,50.0,0.0,0,0,1,1,0,0,1,1,0
G6YZPXZPdXKDY0z/hhny9VLUXfrZWXw8jNAWHYoKHxg=,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,99.0,99.0,1,0,0,12.0,12.0,12.0,12.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,91,9.1,6,0.6,7,0.7,4,0.4,177,17.7,239,23.9,52087.719000000005,5208.7719,285,28.5,0.3192982456140351,0.6210526315789474,285.0,31.8,58.0,10.0,0,0,1,1,0,0,1,1,0
I9CcnTiN7uyel0dlUrnvRHM5Q0dbaFxVkdORUqg/81o=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,195,1,894.0,894.0,0,0,-38,28.0,28.0,28.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,41,3.727272727272727,8,0.7272727272727273,8,0.7272727272727273,7,0.6363636363636364,126,11.454545454545455,162,14.727272727272727,37303.893,3391.263000000001,190,17.272727272727273,0.21578947368421053,0.6631578947368421,190.0,25.45454545454545,50.0,4.0,0,0,1,1,0,0,1,1,1
BPNskdwqHMoKVzQFwCPTaP+pwFZlnk3MrOGwghfGvTQ=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,180.0,180.0,1,0,0,8.0,8.0,8.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1.0,4,2.0,1,0.5,8,4.0,57,28.5,68,34.0,17006.441000000003,8503.2205,72,36.0,0.027777777777777776,0.7916666666666666,72.0,12.0,16.0,8.0,1,0,0,1,0,0,1,1,0
BOgUrH/Gv5wwmVN0FyxGesfiQHUz77MFYICMupY9bQs=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,410,1,1788.0,1788.0,0,0,758,18.0,18.0,18.0,778.0,778.0,778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,104,3.3548387096774195,14,0.4516129032258064,17,0.5483870967741935,15,0.4838709677419355,1692,54.58064516129032,1071,34.54838709677419,414106.015,13358.258548387097,1842,59.41935483870968,0.05646036916395222,0.9185667752442996,1842.0,16.451612903225804,56.0,0.0,0,0,1,1,0,0,1,1,1
KUPlVj7uyjHmAV1qhfgnWT0ZR+uxqOoRW/ZEWmMVmc4=,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,99.0,99.0,1,0,0,14.0,14.0,14.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,10,0.5263157894736842,6,0.3157894736842105,2,0.10526315789473684,5,0.2631578947368421,917,48.26315789473684,566,29.78947368421053,185327.05700000003,9754.055631578947,940,49.47368421052632,0.010638297872340424,0.975531914893617,940.0,29.36842105263158,54.0,6.0,0,0,1,1,0,0,1,1,1
3n/u9mO9hSWXfoeROBDlycUJcpDbwQsfvZ1t1c0Dcy0=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,150,2,150.0,150.0,0,0,2,360.0,672.0,48.0,18.0,36.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,2.142857142857143,8,0.5714285714285714,1,0.07142857142857142,43,3.071428571428572,344,24.57142857142857,286,20.428571428571427,52357.828,3739.844857142857,426,30.42857142857143,0.07042253521126761,0.8075117370892019,426.0,18.571428571428573,46.0,4.0,0,0,1,1,0,0,1,1,0
BscWZdDeUKQt7J/ib5Pjo+YAdDnBf+XUuLks9pKaIQc=,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,149.0,149.0,1,0,-2,2.0,2.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,39,3.25,17,1.4166666666666667,15,1.25,38,3.1666666666666665,234,19.5,303,25.25,73572.368,6131.0306666666675,343,28.58333333333333,0.11370262390670552,0.6822157434402333,343.0,15.333333333333336,50.0,0.0,0,0,1,1,0,0,1,1,1
v58svuKVKaC3r4LXVKOToMX24QT0UhLBXJVoavO3mAk=,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,149.0,149.0,1,0,0,716.0,716.0,716.0,36.0,36.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,23,2.3,14,1.4,12,1.2,4,0.4,735,73.5,715,71.5,184741.28,18474.128,788,78.8,0.02918781725888325,0.9327411167512691,788.0,34.0,50.0,16.0,0,1,0,1,0,0,1,1,1
/a04T8yiOy67NqqUZiz/FipBe+je1xqDDDgVGPl2Qu0=,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,100,1,480.0,480.0,0,0,18,34.0,34.0,34.0,22.0,22.0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,113,3.896551724137931,26,0.8965517241379308,17,0.5862068965517241,20,0.6896551724137931,906,31.24137931034483,880,30.344827586206893,237022.97600000002,8173.206068965517,1082,37.31034482758621,0.1044362292051756,0.8373382624768947,1082.0,19.655172413793107,50.0,2.0,0,0,1,1,0,0,1,1,1
rwtHyEXCSbrMn3QaiE63Y7/Z8JJBnHf0gP+2edDs7lg=,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,149.0,149.0,0,0,-2,42.0,42.0,42.0,44.0,44.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,88,9.777777777777779,16,1.7777777777777777,14,1.5555555555555556,7,0.7777777777777778,192,21.33333333333333,261,29.0,56888.806,6320.978444444445,317,35.22222222222222,0.27760252365930604,0.6056782334384858,317.0,26.222222222222218,60.0,6.0,0,0,1,1,0,0,1,1,1
GafIYhmCnclidJf1ZRt9jBQjLszcA/C/tMaJYPiyTd0=,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,99.0,99.0,1,0,0,16.0,16.0,16.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,303,15.15,42,2.1,18,0.9,30,1.5,281,14.05,604,30.2,87146.826,4357.3413,674,33.7,0.4495548961424332,0.4169139465875371,674.0,15.3,50.0,0.0,0,0,1,1,0,0,1,1,0
yyzs4ljTKftme60TKhWcrY0EUq9BNHEWgdP7Ut5uYIY=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,99.0,99.0,1,0,0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,1.0,5,0.8333333333333334,4,0.6666666666666666,1,0.16666666666666666,53,8.833333333333334,68,11.333333333333336,15573.261,2595.5435,69,11.5,0.08695652173913042,0.7681159420289855,69.0,29.0,50.0,4.0,0,1,0,1,0,0,1,1,0
I0hU7+/epPPhr3HjKo1wyqw6l7qFrwtkIXkGk77XsLQ=,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,149.0,149.0,1,0,4,38.0,38.0,38.0,32.0,32.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,34,2.6153846153846154,4,0.3076923076923077,5,0.38461538461538464,6,0.4615384615384616,194,14.923076923076925,69,5.307692307692308,46621.634000000005,3586.279538461539,243,18.69230769230769,0.13991769547325106,0.7983539094650206,243.0,23.384615384615387,44.0,6.0,0,0,1,1,0,0,1,1,1
JBYNGsnFybqx+AX1nCxLe/zpETQiEXt+K+/+Dfe59is=,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,149.0,149.0,1,0,0,28.0,28.0,28.0,26.0,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,58,2.761904761904762,29,1.380952380952381,14,0.6666666666666666,16,0.7619047619047619,664,31.619047619047624,187,8.904761904761905,148490.02,7070.953333333333,781,37.19047619047619,0.07426376440460948,0.8501920614596671,781.0,23.33333333333333,52.0,2.0,0,0,1,1,0,0,1,1,0
CStCFPuTJArEOlEyPD/lECxFjaxwwZlQdp9si0K7lLk=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,410,1,1788.0,1788.0,0,0,710,34.0,34.0,34.0,744.0,744.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,909,29.322580645161292,98,3.161290322580645,47,1.5161290322580645,34,1.0967741935483872,2436,78.5806451612903,2789,89.96774193548387,615961.2579999999,19869.718,3524,113.67741935483869,0.25794551645856983,0.6912599318955732,3524.0,25.161290322580644,56.0,2.0,0,0,1,1,0,0,1,1,1
kEaWUOG+iOLftfY2SnMv17Asjcq2r+wjuhWFJa+pI8I=,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,149.0,149.0,1,1,-2,16.0,16.0,16.0,32.0,32.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0.42857142857142855,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285,48,6.857142857142858,52,7.428571428571429,13600.402000000002,1942.9145714285721,54,7.7142857142857135,0.05555555555555555,0.8888888888888888,54.0,30.0,46.0,6.0,0,0,1,1,0,0,1,1,0
kMsZV73XK6AEIagZnn6K9JvWzU54lGu1BFCkPl/7wSY=,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,149.0,149.0,1,0,0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,9,0.8181818181818182,4,0.3636363636363637,5,0.4545454545454545,5,0.4545454545454545,566,51.45454545454545,46,4.181818181818182,132533.725,12048.520454545454,589,53.54545454545455,0.01528013582342954,0.9609507640067912,589.0,27.272727272727273,54.0,6.0,0,0,1,1,0,0,1,1,1
Mof8BgKw6h/hE7Hmnmlg14AOo9146E/2qJ/AEtVEwLg=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,149.0,149.0,1,0,-2,12.0,12.0,12.0,22.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1.3333333333333333,0,0.0,2,0.3333333333333333,2,0.3333333333333333,204,34.0,207,34.5,50417.904,8402.984,216,36.0,0.037037037037037035,0.9444444444444444,216.0,16.0,38.0,2.0,0,1,0,1,0,0,1,1,0
wXSFXcWs9acrGIG9AASGofHVJXuZwK4ZEz+1JFzG/5k=,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,149.0,149.0,0,0,4,20.0,20.0,20.0,26.0,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1,1.0,0,0.0,1,1.0,1,1.0,3,3.0,440.987,440.987,3,3.0,0.0,0.3333333333333333,3.0,12.0,12.0,12.0,1,0,0,1,0,0,1,1,1
8frqInu4OEPdwAn6ajgjwGOUEIaR1lYXr7uA8WnOCI0=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,410,1,1788.0,1788.0,0,0,758,22.0,22.0,22.0,736.0,736.0,736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,69,2.6538461538461537,26,1.0,18,0.6923076923076923,18,0.6923076923076923,296,11.384615384615385,229,8.807692307692307,85395.74199999997,3284.4516153846153,427,16.423076923076927,0.16159250585480095,0.6932084309133489,427.0,18.23076923076923,52.0,4.0,0,0,1,1,0,0,1,1,0
LPPNCzDswkp+EueQoNv7JByiV0nXgmpi11PKBRFWDIA=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,180.0,180.0,0,0,-2,738.0,738.0,738.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,90,3.75,27,1.125,12,0.5,17,0.7083333333333334,324,13.5,405,16.875,85427.04300000003,3559.460125,470,19.58333333333333,0.1914893617021277,0.6893617021276596,470.0,23.08333333333333,56.0,0.0,0,0,1,1,0,0,1,1,1
uF67iPJHF+UWocVW5h7rc9ndMkwD3ZaiZt73JHKZmzw=,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,149.0,149.0,2,0,-6,36.0,42.0,30.0,33.0,36.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,14,0.5185185185185185,11,0.4074074074074074,12,0.4444444444444444,11,0.4074074074074074,1645,60.925925925925924,1426,52.814814814814824,384040.492,14223.721925925924,1693,62.7037037037037,0.008269344359125812,0.9716479621972828,1693.0,18.222222222222218,44.0,2.0,0,0,1,1,0,0,1,1,1
