msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,20170227,3,0,2,0,49,49,11643.98
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,20161230,2,0,0,0,2,3,683.228
zwz2dHsCkMa1wWri1zgKQKXau8Qre3kvKIOYH6B/OEs=,20161211,6,1,1,1,13,22,3566.014
zwz2dHsCkMa1wWri1zgKQKXau8Qre3kvKIOYH6B/OEs=,20170224,1,1,0,0,31,25,6171.589
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,20150901,2,1,0,0,0,2,267.725
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,20150701,1,0,1,1,17,20,4603.438
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,20160930,47,5,2,4,5,53,3121.088
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,20160617,1,0,0,3,3,7,1575.948
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,20161208,20,4,2,0,90,89,21130.587
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,20160401,27,1,0,0,20,41,5404.492
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,20160107,4,0,0,0,14,17,3742.709
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,20151104,8,2,0,0,3,12,1189.137
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20150702,1,0,0,1,1,3,406.69
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20170112,0,0,2,0,11,3,2099.55
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20150223,0,0,0,0,11,11,2443.66
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20150417,1,2,1,0,24,4,5309.73
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20160423,5,2,1,0,5,10,1722.482
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20150915,0,1,0,0,56,57,13846.789
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20151130,0,1,0,0,4,2,1092.38
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20160215,0,0,1,1,36,17,9648.42
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20160616,1,1,2,2,134,25,29401.583
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20160805,5,0,0,0,7,11,1850.235
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20160925,2,2,0,0,15,3,3788.14
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,20161116,0,0,1,0,8,9,1885.592
zwrdrCyMZbtxRtZP4UJyj3kOn7K48s+M6OeMZ4ZJNuU=,20161206,13,1,1,1,4,15,1654.959
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20160108,26,41,9,3,21,74,10991.836
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20160303,3,1,1,2,14,8,4346.66
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20160812,19,1,2,11,49,20,15521.21
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20150729,4,1,1,1,11,8,3120.251
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20150605,0,1,0,1,4,6,1267.856
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20161208,15,4,1,1,30,11,8533.089
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20150218,3,1,1,1,7,7,2251.892
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20160424,3,0,1,2,27,19,6710.896
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20160617,9,4,3,2,14,17,5293.126
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20170203,17,16,4,3,51,33,14152.832
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20150410,2,1,0,1,8,9,2210.572
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20150922,25,18,3,3,11,51,6110.011
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20161007,49,36,6,4,81,108,27565.216
zwpnD5xIhTIKwOKlYvsB40vTVIpafypo5W9r0wgIPiQ=,20151111,3,0,0,2,7,8,2248.97
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,20150319,0,0,0,0,12,12,2975.32
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,20150608,0,0,0,1,19,20,4519.46
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,20161122,0,1,0,0,59,41,14002.247
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,20150829,0,1,0,0,5,6,1105.2
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,20151115,0,0,0,1,48,49,11614.159
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,20160730,1,1,0,1,38,38,9594.267
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,20160413,0,0,0,1,47,47,12912.809
zwnDcSlUD75+UbGgzM9JAlGsFQZvuKTd8EQRWO1RTm4=,20161128,36,9,0,2,8,50,3601.329
zwnDcSlUD75+UbGgzM9JAlGsFQZvuKTd8EQRWO1RTm4=,20160221,28,10,3,6,178,107,35979.859
zwnDcSlUD75+UbGgzM9JAlGsFQZvuKTd8EQRWO1RTm4=,20160704,2,2,1,3,11,11,3081.193
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,20150912,31,2,1,0,80,90,20678.87
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,20150718,1,2,0,0,32,35,8329.77
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,20150514,2,1,0,0,13,16,3343.204
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,20150228,1,0,0,0,3,3,758.771
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,20161122,0,0,0,0,9,2,2451.224
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,20160203,8,2,2,0,35,36,9951.791
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,20160530,3,1,0,1,2,6,788.708
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,20160828,10,3,0,0,20,30,5697.547
zwl910YB1dPjvf5YmcokMVwigmq1UaGlHTLEm0yP4l0=,20161228,0,1,0,1,25,25,6845.388
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20150130,1,0,0,1,0,2,266.565
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20160319,1,1,0,1,15,18,4152.74
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20150713,2,2,0,1,20,23,5043.8
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20151008,2,0,0,1,62,16,15464.744
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20151215,0,1,0,1,5,7,1630.51
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20160626,3,1,0,0,17,19,4426.867
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20160831,10,5,2,3,12,25,4330.076
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20161109,5,1,3,1,17,19,4958.452
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20170120,0,0,0,0,8,8,1957.127
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,20150420,17,8,12,8,16,50,8886.277
zwi4ZbHQkwwLLw09x57LabdPe4134/XPZujbnsy70ro=,20160131,24,6,1,4,122,136,33769.739
zwi4ZbHQkwwLLw09x57LabdPe4134/XPZujbnsy70ro=,20160406,7,1,0,0,1,4,474.778
zwi4ZbHQkwwLLw09x57LabdPe4134/XPZujbnsy70ro=,20170211,3,0,0,0,53,48,12342.607
zwi4ZbHQkwwLLw09x57LabdPe4134/XPZujbnsy70ro=,20160804,0,0,0,0,4,4,1048.371
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,20150627,10,0,0,0,5,15,1213.925
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,20150301,4,1,2,0,19,22,5352.488
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,20150917,0,0,0,0,9,9,2284.0
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,20151126,1,0,0,0,0,1,7.174
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,20160523,35,1,3,1,54,49,15634.207
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,20160718,0,0,0,0,1,1,265.0
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,20161012,6,2,0,1,29,20,7780.302
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,20161227,3,0,1,0,8,11,2388.36
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,20170227,3,0,0,1,36,33,9770.434
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20150812,0,0,0,0,8,8,2934.095
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20151007,0,0,0,0,10,10,3144.724
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20160622,0,0,0,0,28,25,8406.347
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20160503,0,0,0,0,8,7,5701.378
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20160313,14,4,4,2,82,101,26366.955
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20160123,0,0,0,0,6,6,4322.72
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20151202,1,0,0,0,13,14,3481.756
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20160812,0,0,0,0,10,10,3570.307
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20150423,0,0,0,0,6,6,1935.382
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20161003,0,0,0,0,11,11,3890.045
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20170113,0,0,0,0,13,11,4501.1
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20150302,0,0,1,0,21,16,3212.687
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20150109,1,1,0,0,28,17,4597.354
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20150620,0,0,0,0,3,3,1065.273
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,20161122,6,0,0,0,17,15,5318.598
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20150928,2,3,1,1,37,41,10230.086
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20170114,0,0,0,1,8,9,2111.187
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20161121,16,4,3,2,24,37,7836.994
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20160927,4,0,0,1,3,5,1091.564
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20160804,0,6,1,1,3,11,1549.431
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20160608,5,3,0,1,58,58,14751.271
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20160419,2,4,1,0,15,17,4150.183
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20160229,28,2,2,4,60,82,16069.24
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20160109,6,3,2,0,10,18,3314.825
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20151119,6,10,3,3,21,38,7431.301
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20150807,4,2,2,0,21,21,5501.603
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20150612,2,0,0,1,3,6,937.683
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20150419,2,1,1,1,4,7,1325.308
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,20150218,3,5,3,0,11,19,3522.434
zwanfN5pNSsNefewv05aMLB29O5EVf4lLRfwxDBOp90=,20150702,3,15,2,3,0,21,2579.357
zwanfN5pNSsNefewv05aMLB29O5EVf4lLRfwxDBOp90=,20170208,2,1,0,0,8,11,2019.319
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20160422,17,2,1,3,23,35,6721.172
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20170216,11,4,6,6,99,98,28313.886
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20161228,11,2,1,2,81,79,21027.722
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20161108,23,4,1,5,87,89,23668.894
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20160919,43,1,4,3,116,107,31381.031
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20160731,22,6,2,2,51,67,14167.137
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20160611,12,0,3,4,26,30,8125.416
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20150419,7,0,1,0,34,39,9028.133
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20160302,14,3,0,1,32,38,8869.698
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20151112,1,0,0,1,4,6,1154.775
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20150918,6,0,2,0,72,62,17965.133
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20150729,35,6,2,0,49,62,13028.498
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20150609,4,0,1,0,26,27,6811.0
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20150228,3,0,2,2,17,15,5199.735
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,20160105,30,2,3,0,93,60,23716.055
zwWfvAlkPtCp1JRfJgUm56UxaqsYrHVtIn6eJkDpWVI=,20160725,2,0,2,1,19,17,5135.864
zwWfvAlkPtCp1JRfJgUm56UxaqsYrHVtIn6eJkDpWVI=,20170219,3,1,3,1,14,15,3973.66
zwWfvAlkPtCp1JRfJgUm56UxaqsYrHVtIn6eJkDpWVI=,20161225,1,1,1,0,3,5,1022.0
zwWfvAlkPtCp1JRfJgUm56UxaqsYrHVtIn6eJkDpWVI=,20161009,0,0,0,1,7,8,1911.308
zwWfvAlkPtCp1JRfJgUm56UxaqsYrHVtIn6eJkDpWVI=,20150413,0,0,0,0,1,1,252.369
zwWfvAlkPtCp1JRfJgUm56UxaqsYrHVtIn6eJkDpWVI=,20150215,4,4,2,1,48,9,11902.361
zwTdCQVPE8MddNdImaOnpBfS+BuRptk5BgtmN0xE4xw=,20170125,12,5,5,5,32,41,9633.288
zwTdCQVPE8MddNdImaOnpBfS+BuRptk5BgtmN0xE4xw=,20161123,8,2,0,1,22,32,5548.74
zwT482581YiRB4JhStv/ooNQc5pK3JForRDPWkKn/Tw=,20161029,1,0,0,2,3,6,1506.368
zwT482581YiRB4JhStv/ooNQc5pK3JForRDPWkKn/Tw=,20170131,4,1,1,0,18,5,4969.903
zwRqboYYYSZ8eEs6jlBnO32m0y/JZcH+GkX7ccETbo0=,20170130,5,1,2,1,32,39,8833.517
zwRqboYYYSZ8eEs6jlBnO32m0y/JZcH+GkX7ccETbo0=,20160831,0,0,1,0,15,16,3974.814
zwRqboYYYSZ8eEs6jlBnO32m0y/JZcH+GkX7ccETbo0=,20150926,2,0,3,0,1,4,751.885
zwRqboYYYSZ8eEs6jlBnO32m0y/JZcH+GkX7ccETbo0=,20160519,3,2,1,3,10,10,3548.061
zwMGfxCrxX7fObccGY5Yp8s+5pKecnJlmml4KH0h2PE=,20160422,3,0,0,1,61,25,15169.047
zwMGfxCrxX7fObccGY5Yp8s+5pKecnJlmml4KH0h2PE=,20160106,1,3,1,12,83,89,24267.31
zwMGfxCrxX7fObccGY5Yp8s+5pKecnJlmml4KH0h2PE=,20160611,4,1,2,0,35,40,8771.478
zwMGfxCrxX7fObccGY5Yp8s+5pKecnJlmml4KH0h2PE=,20160820,5,2,0,4,62,53,15923.914
zwMGfxCrxX7fObccGY5Yp8s+5pKecnJlmml4KH0h2PE=,20161009,3,2,2,0,73,32,18793.372
zwMGfxCrxX7fObccGY5Yp8s+5pKecnJlmml4KH0h2PE=,20160303,5,2,0,0,56,28,14235.008
zwMGfxCrxX7fObccGY5Yp8s+5pKecnJlmml4KH0h2PE=,20151117,1,0,1,1,90,72,22383.623
zwLUjmOoe7/ihGZva7X+yh3XmL1BHX8doAnjVfsoj0o=,20151223,3,4,1,1,27,10,7379.355
zwLUjmOoe7/ihGZva7X+yh3XmL1BHX8doAnjVfsoj0o=,20160310,4,0,0,1,5,5,1587.723
zwLUjmOoe7/ihGZva7X+yh3XmL1BHX8doAnjVfsoj0o=,20161019,13,11,4,1,26,26,8925.519
zwLUjmOoe7/ihGZva7X+yh3XmL1BHX8doAnjVfsoj0o=,20161211,12,6,6,2,222,23,52213.381
zwLUjmOoe7/ihGZva7X+yh3XmL1BHX8doAnjVfsoj0o=,20170202,0,2,0,0,151,1,34610.811
zwLUjmOoe7/ihGZva7X+yh3XmL1BHX8doAnjVfsoj0o=,20160608,4,3,3,1,16,11,4923.481
zwLUjmOoe7/ihGZva7X+yh3XmL1BHX8doAnjVfsoj0o=,20160827,14,12,3,2,85,19,23137.022
zwHBBred4QVo6S3KnVNCJ81SvmdrChbW7XGB2E5brkQ=,20160109,0,2,2,0,7,6,2135.681
zwHBBred4QVo6S3KnVNCJ81SvmdrChbW7XGB2E5brkQ=,20170111,9,3,2,1,9,23,3255.34
zwHBBred4QVo6S3KnVNCJ81SvmdrChbW7XGB2E5brkQ=,20150501,1,3,3,0,33,7,9063.28
zwHBBred4QVo6S3KnVNCJ81SvmdrChbW7XGB2E5brkQ=,20160806,0,0,0,0,1,1,268.0
zwHBBred4QVo6S3KnVNCJ81SvmdrChbW7XGB2E5brkQ=,20160418,1,0,0,0,26,27,6338.23
zwHBBred4QVo6S3KnVNCJ81SvmdrChbW7XGB2E5brkQ=,20150920,16,0,0,0,1,17,306.854
zwHBBred4QVo6S3KnVNCJ81SvmdrChbW7XGB2E5brkQ=,20161025,5,2,3,1,54,10,13885.219
zwFB9L2DxchJbTcZLL8z7lj5hNIlJb79m2XJK75o5Ak=,20150404,2,0,0,0,6,7,1665.426
zwFB9L2DxchJbTcZLL8z7lj5hNIlJb79m2XJK75o5Ak=,20150901,1,0,0,0,1,2,212.037
zwFB9L2DxchJbTcZLL8z7lj5hNIlJb79m2XJK75o5Ak=,20160702,3,0,4,1,5,10,2177.962
zwFB9L2DxchJbTcZLL8z7lj5hNIlJb79m2XJK75o5Ak=,20160102,7,6,2,2,18,34,5993.749
zwFB9L2DxchJbTcZLL8z7lj5hNIlJb79m2XJK75o5Ak=,20161107,3,0,1,0,20,23,5526.685
zwFB9L2DxchJbTcZLL8z7lj5hNIlJb79m2XJK75o5Ak=,20170123,3,2,1,2,128,91,33802.931
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20150717,0,0,0,0,4,3,995.527
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20150312,0,1,0,2,14,17,3968.803
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20150514,2,2,0,1,4,9,1309.583
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20160807,13,5,2,2,29,41,8837.029
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20150917,2,1,0,1,7,11,2327.903
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20151112,1,0,0,3,15,16,4342.856
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20160106,4,0,0,0,21,21,5028.258
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20160228,8,2,1,0,53,56,13418.501
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20160419,0,0,0,0,6,6,1395.121
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20160612,3,1,0,2,7,11,2422.711
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20161009,0,0,1,1,15,17,3819.665
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20161130,5,0,1,0,45,46,11673.662
zwCmRyIdK7tU87p7gzFosgvegKahXGGaOQpcwNGaoJE=,20170121,11,2,3,1,51,55,14503.051
zwCCxbEGDev2D3CcpQKm6es1MkkNUaNrMe7i1ypokQU=,20170123,4,1,0,2,128,112,33312.276
zwCCxbEGDev2D3CcpQKm6es1MkkNUaNrMe7i1ypokQU=,20161129,2,1,0,1,60,52,15894.638
zwCCxbEGDev2D3CcpQKm6es1MkkNUaNrMe7i1ypokQU=,20161010,1,2,2,2,24,10,7850.037
zwCCxbEGDev2D3CcpQKm6es1MkkNUaNrMe7i1ypokQU=,20160817,0,0,0,1,0,1,316.581
zw8QqLrZs9D4xxRMj2TVjUySHLvjOIy3hS+8CRzXE10=,20161030,113,28,2,2,14,141,9359.168
zw8QqLrZs9D4xxRMj2TVjUySHLvjOIy3hS+8CRzXE10=,20170217,0,1,1,0,10,12,2640.548
zw8QqLrZs9D4xxRMj2TVjUySHLvjOIy3hS+8CRzXE10=,20161222,2,1,3,1,45,36,12439.676
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20161110,1,1,0,6,23,31,6708.051
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20150622,6,2,1,3,62,26,15917.001
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20160801,1,0,1,2,51,27,14382.695
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20150117,3,3,0,0,50,17,12200.555
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20150311,0,0,1,0,30,3,8315.086
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20150502,4,1,1,1,24,23,6543.477
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20150813,20,12,12,10,152,140,39734.436
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20151003,3,1,2,3,129,71,30408.531
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20151122,0,0,0,0,65,41,14363.378
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20160112,0,0,0,0,61,28,12422.091
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20160303,0,0,0,0,68,26,13227.248
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20160422,1,1,1,0,92,56,22110.357
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20160611,1,0,0,0,45,13,11271.832
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20170219,2,0,1,0,50,36,12015.206
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20160920,0,1,1,4,69,54,18755.536
zw5hmyZ5gJuxmEBqEuDMUASgph/kp6IXVd0lpUcgmsE=,20161231,0,0,0,0,33,27,8557.128
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20170208,2,1,0,0,6,5,1611.077
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20160626,0,1,0,1,14,16,3385.964
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20160905,2,2,0,0,21,25,5204.648
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20161130,2,0,0,1,7,9,2071.421
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20160414,17,1,4,2,1,19,1564.655
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20160212,0,0,0,2,34,24,10970.44
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20151222,2,1,0,0,28,27,6252.565
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20151026,2,0,0,0,9,11,2440.83
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20150731,4,1,2,1,0,6,547.063
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20150511,0,0,0,0,7,7,1362.129
zw5UN17YlQSfBnaYpQyx9fcUiGu9EQk+a4YiBWb02lg=,20150208,2,0,0,0,6,8,1348.063
zw45EOTOFhIVrNEddIOLy9bku03+Vec8K+rYdGaNjM8=,20170208,0,0,0,0,55,55,13111.0
zw2ZSWSBlzlfZdbqmITA2V6h9lNHB/JPihHxpV0SJRM=,20150122,4,2,0,0,19,15,3564.571
zw2ZSWSBlzlfZdbqmITA2V6h9lNHB/JPihHxpV0SJRM=,20150315,6,0,2,0,36,39,8656.687
zw2ZSWSBlzlfZdbqmITA2V6h9lNHB/JPihHxpV0SJRM=,20150521,1,1,0,0,108,96,25312.586
