msno,is_churn
0dVmY0ub6ZEkG/QL6gjwwFiRMkf/bG1BffXvlRev3DM=,0
P+UcP39UnljtyRgkQy7I31/D7TEjISEdWfP5jQkQ/cs=,0
FKekaAu8APBrWORP6PxydhfBNokeu89WyDGChqfcPmM=,0
u2Da9mC+/LgJAgC3kt7BMlfzyX4QZUWpB4W+L0I8qAw=,0
w/DPoGdBjwg/H54y0+OE52Fs2buGNtmFN9FSeDhrbWM=,0
hnUHZjMzyX0akijw9cxCu1JrKZfDxR5vnOfyHg/v2+4=,0
9ReLtwlWprBgFlFhxkbQePuVP2Ls6WCnpXBQDrUHvV8=,0
zAXRlk8XiFwR6ZW/Q/nOxWkJEGs8AwujEoPfqgRLjTU=,0
p2GG+a+WVL/9u1l2MQY5VofA7f6JU2IHRtVXjbAxeL0=,0
O1GBo06HQWYT1arlLF1EtJUzSQaq0+AZrfDW946/ib4=,0
uvLe+JrzrRwrq4Ae8odcYPP2CxgqwLYEDb4rcEJeu6k=,0
kMZ/Z1UWSbmGc0qzyqoP5XtsKt6+0Qgyd3sse8QXs3w=,0
REVpzosLgaRSn1SZK/zkBaHHzgr/kPP7rKGwzpuJ968=,0
/2NpArOtYg8fabqFmrLwS1BHzck0YPVDZPWnQ3xzotA=,0
EmkHrU2qPfbVBXGlu6L53Y5aXR3zRM3DXsDe8HjZInY=,0
1CYW5BhjKS3e4EBwKpk1m0Na6auxYPMU8ZQlPS5xg4Y=,0
O88D3s8eXkiLBNvuxxMetZdnoupqhDPa6dY8zBkKu0E=,0
i1/KRVtxGz7aDRzXWvEgsD1GcS2ZmYM1V3f2AZJX4Xw=,0
70yblpVdoWPZyklEdobuC1FzVOsFkik2kTU1CF2ID0s=,0
ba6Qq6I9wiXTd/LpsHHrcf8mPnKY51zWRluKo8yiIQg=,0
T5tv9F+rWxvbcbydI7HjKlRM+BsDu4pMn05+3Np4MIY=,0
g4bKUbyM5vAKbrEhVzKQ9HJHmAwp3nTomS10EhLkEkw=,0
0h1CGRe2ou/NiYgmiQky1n++jyL2iPbGgeTYk0e28tw=,0
nI6LHYAgfzwZX0qnSFNQKL3VGkkh5++HyC0J4d/YCwQ=,0
LnYOVYNiHKYhNFh43HYPQZFT+VYxkyPhGOjD3U9g3Go=,0
eobAeuQBqGKYylbJ8xG04QDdvcP7cW4C3Q/Mmi4gKz8=,0
bPu4hB49n9rnbDhcM0x3yLXu6OWtS73UQS8wHSYsahQ=,0
wELKjzhyik4lXYwI2gEAbofyltYH2aMOtqlyiit+vSM=,0
mzc0lviX30XF/a3BM6qTqYdTs+D1e8JPd+5DNAk+i1Y=,0
VxuMFEtg0hDrWB7VYShwVDfxoU/T9KR77D7EsJ9iGEA=,0
Iuyk3llX9+m2oAO/5jx5n06l8Azf3uv4AsubCjdO8AM=,0
0R/Xwq/81KS5S3mfapMbSFw00ewO2pN/XH86t4Sod88=,0
22gPHL8kqr4/OlnFB5kSVQxApeRVAc0N/wqwIAs0BvE=,0
6ubBDCElDX7BH5H+rOKfnOD02S7B/kM3oTVm53j1NG8=,0
qf/p1m+Z/mrIcbWRoKFKLwmYqFFnDe8NgKRgfbDMynI=,0
GC0JcJy4y3wRGP+AgqRKMtSFxwHe+0JqSQyqW3vdNNA=,0
9EVUZQkN+DihtAZorilKfj57T7tfE2J9WzkebjQrX/g=,0
OI6DAjxsPBnBgCPRbs7L9ZeXubZBN+ItaknlQTnB1Wk=,0
MQEu9ha68v4Agnq+T/FzyMORmhZ2aMMMLxLtfJwKe0A=,0
x1JQFdb8S7BJ9Y5PtgPBgXiPgUuJUtcgRoQod5Gn9k8=,0
zTWUFUIG7yz0PI9CDizxfvBInEqE2fG9rtpeWPd97aE=,0
ASgg2/NITNkGPi8MWXJ97ZIz7ZnVHs7qxCo/MwMzRfY=,0
bRK+0TwMnzEFs8YTilSS9RBjzQGPvP7L1551sEEmOt8=,0
raAg0Xegs3GyshcxNVwuOnEo14YZ+w0ed++AOdQHXt0=,0
lC1Wdr30o2y9TtBPwG5xEhfUnI5k0AYxwMTQQIwchz8=,0
4FspBos1o3vqfNaUMT7CrOJn6cQb7AHUknvC8f/tsxA=,0
bL29d/2+w2M1l2WR3QQdWxxcbfiVCI996U/FjCdoDys=,0
V+fQwV+6Ikd1EpCXqAY5p1v6xTMN4Hj9tNiGVgQ0nX0=,0
YmHgroemawKhmkT1he/CKlU1eHDII6spWOQgkVyB2oA=,0
Q8Dz2GkQ21C+pBsCaphEoWhxTajrTTwrMWbsrRDYk40=,0
UZGzsXHsrytXbAjlgH7Ih8gwfOQHKlo6t6CaNZbz2Mw=,0
bMSycE/owLLFW41IUQ6CkxRB/ZbtREvm9tTkgnwRcvE=,0
I98entYkzzNAhjL4R89zd0CO+kx31rKQFo0z866y36k=,0
qmMeWzPCcm/xOwNe6We1W6yESQgueppfe308lJpyrXY=,0
6s6LHjnDEjYx1RpPWqhnNgZM78kDbPxEb7KtV5LChfM=,0
a9uMrT7hBxN/0ibmpEhsnUjKOuSce0cmjts9NT62fiQ=,0
K5jjvrIQq+RhozrTyYQdma3zNZKEKwxZFT5xcYPmK3Y=,0
7kULQ3MUGOP8RAbcFbYt5WRMCidkZ8RC3LStiIAQHS4=,0
QbeVB89eukUS86GdbFUef4QSFTfteHg0rJWm5HhIpIM=,0
znn4gwOiWWewcipVIqZMXgqabq8wxqmg439Ff6azcKA=,0
Lzjd20djqUgi9e34rcamykn6o1N/zEo0bRR0hLR7q/c=,0
uTIMNJZ6L2gpXXLqcmDKVegaRDd1qqMb8Lm3dnVrs6Y=,0
Pk3ybAhh8lpHTbz0OhoIY2H1u70RBF15Un5wIOKSGac=,0
49XZs8Qg7NxBgdwb0HCtZUuNJpY+n06gX+kN2vIJ7gg=,0
5PE7jigqwk91JmFk5PsRhTNqQOIpwbcnuDgIgU5W+aM=,0
L/K+S9HDLJieMNTtDO2X5RgLFZLzzPHO6mK8frk6ch8=,0
cgAV78h8Xex6Wvji6pborvirNbFe87LYwdys+avPYHI=,0
tCrX22/Z791JKysfiJAFYpKnt1JLfC6ZtypzGzDQvrI=,0
vQ017y/6EVjUSmMb9IJvDZUJtLkHKGnWfUAbt7nxeU0=,0
HdZ1F7iSHtidF3vVszRU3whKZ5i1AxA1Mnivfdp3BKU=,0
nxpEjwzMQx7pJmJlqVelFir045FdZDLAjNB42psGDn8=,0
WVzu6ZAIzxzAkFmXc52Rj51v7b4pJpzHoaMmAyB+x/c=,0
VLg/W93l3t5iTuosXNOOC+KWiWt2W7Nt57bC8TlAS3g=,0
+IH+2+haC4cEnsV4/Ww0o74XGggOFMUarA85M/8KJTw=,0
RNu+LXK6ifFbzBFteo+9tqSubaKrjxiFVJuvGG+QgEU=,0
F+lHu9Mu90lUZxsgDrCQh3Zm6UEHCIaG027hCmfsiIA=,0
/fSgJrASR21t3YfVziUW7oG/loYEKjItvEPkzMi25QM=,0
jcIMjBekTPCnHUtqc9GOWybq6qT7Mc23tc6pm+dgTLY=,0
B7QEaZQXDm9Fr9+t6TNVmv6Vz996Q2+NpMULoGGYUW0=,0
dqkgBgjyXeDZhJ4fAZpoECvgyKlqcqwZw3gwWFRbHxc=,0
Xdn4CakCGp44+59fKB2xpPPmX9V46FjtOvsYzjjTv6U=,0
3gcPUcwfKi/8TQ1bOEKiKjvwVSD+0nHJfIlphv1+p00=,0
ej3iVbV67thRiWuP/SYZXfofzcC8NHxm/Ln82TDrZmA=,0
eycXwHpEw/7RsISrRZOUtSdhK8jg7d5FDz5DS4DsjpI=,0
c+MkuxRSgtJGAzoTgEKLZQY9vX+nTl/77exwY3b2cPo=,0
I7MLunfTBoIL4RXNAME3BHxyu2T8RBQy5B0wk1qoqDk=,0
EcTSXptC44vvT1OXpFtTB33kkD89gquaPM5YOzXl6Co=,0
BeQLUSsE4h1lPGOpW8ITwtVSxpdoLUP9OHHYz4ShZds=,0
BrJIwe35CaBlshiHoTlnSSZ0tUo+l0D0i3AVN/Pt5LU=,0
/yxGSdORiRT5shecoSpUJRHGaZlIHgN6vdHGNi8Xemg=,0
Dh4Uc/gVc+L0I47OMCrUkeEp+GCRGtS1LjUmPw+TFCw=,0
Sa62fL2EqM+ZgP9SILUo08JiYGPNNub7Qc3n1Dv1/OI=,0
OzKUw6PAHqCXgT0FL3/g/NRtCHtCReLZzDW/a2Z2WoM=,0
x1TPf2XIcDJb3FT3Hq/1+gbp8PkLbWO+2pFRZ7WHJLs=,0
VVU6quGr8CaNF9irWQDpglgWSvvoGsTatgg8Jihv1qU=,0
pncKBM92e8PSKgL1AZzRlUfq9uEmyBaCMAI89R0WQsk=,0
f7KjXp7Xcb8NK+BnKzzVY6xD4ksDkiJg42tKWrveDOE=,0
uUdpVsoonFpgsxc3KezhcFsR9pOKiq1FfM60xAB9ppE=,0
mdh+wRpheCxkJjecvfrUmOaS2dcvh9CWZ/8qPH2GE50=,0
RXZJQ1zsOu0AdBvc7+X2juYy346jG6sZPXyK/um6HMg=,0
Wv/6cp3h4TXJiE+evM6KlytKVGl2fCme+tXZNx4n11o=,0
gBn5UQ3UevQdCsZ6AZh4e9vQeGpTrFiwZHAqc5scXfw=,0
XTLvH5lYCbaYYdWoU8e8aSroCxRD8XWBtvqwXKvRUiQ=,0
XbJkOXXgUA1MDFABkOmcaUAHjXWSZInPD1i3HEmJKgY=,0
sl0uAKL0U7CIf+PaOFY9plYlTitEYUOiWffQRC8GxoA=,0
W0fJQXs6UZzcx0+PpRflVHUgqVqn4XVWyp4j0VX2LDM=,0
kxgK4PWPR29NkPQxrStlHLNROz69DQiPD3qqIHKVHaw=,0
CXYz8LPiizsRRUx+69j1I0VDU+6n5TZeHfscdpblck0=,0
oLAve8ECmThGbGUed/SvzMF214cHs9zUZUjnRg3kOTM=,0
DfW8Ms40zsfAEhx94SncwSweiY3GDcuOs4vJwvufz7Q=,0
weUi2HaURyGANC+RgdkpRktbr6SP4Diao6B7fLhvdvs=,0
50o69eOwG4jj8/wlOjQrXDzpjdx7GmnIdlkCKkeh0ok=,0
Jz2cXwA3LT0zTM39pMcwULOn8Bzp/ZGxBR6ZFl34XLE=,0
OF3PPmFYFXDLbi+piSt6Dz1UBQ8ykYhWQoRIhNeXuBE=,0
yrrE00O8qX/HmTjcfMF68Zkvzqq4nASsW1ViYti+b9A=,0
a8f39dI/TR2RJ4BuoekUoPuLz33g9b6/ft234FenF7Y=,0
CSvN6a6kppjGIXBlO2/6cV0mb1pL5RDgLb7Bs8vWcgc=,0
UVfs2yvklgPUMvVq/lQq6wUqG86F3BpW+QNpB/zDCvg=,0
QZ3WwPX3vAigAsTCbXswYlRMBdHoxI3TOpwDyneqkrk=,0
vTTh7fR6C2tWiC3C2GjukY2XUxKRwZs02a3pNzofeMM=,0
JbZW7yryeClmgEbjTKSo9teddVJj9rNQUiUzYLtB6+w=,0
LpIZV9UCkTEBRF20mykSxB3Lw0qLwF5+Jf/4jBkgY5s=,0
YOixHFfAjjw1L/dnSqbnfOidwiCv/f6xqud1/IhUwlw=,0
+dKxUlfUkorGG9ty16zJN2FWPNkG7eaNyytvHwTkgoY=,0
WgohjjQYnyyX8IIv68jvb+jb2MymJB/N3NVMCPJyy48=,0
7W7cEk2URxp2N6YbL5vCFTROg91ApzRuqIqC9MUUYro=,0
Q/XbnNFlVLdBb1P18jq/3InfrgfRZrhRj7RLZxtkRXM=,0
0zntfmbj0xl7Zuk5FYNaZOTAZteK2OHU5DsJi6Vc2Wc=,0
a6+iJRKpeOrDDnlpHH7xj3UQSy2MpRXYiKOeEHeGhi8=,0
EwufHQryDISf+o+YygYMMZuh3bYHdbHanwGE0W3BF5M=,0
kSXOhkCRMofjDfaan2uGwzbD1OYrVv9AAaap0Bq4t8w=,0
7huIj20J4mskKSOQbkf2UfuMUKomSsNcU2Et0m375WE=,0
EWZ2uCNaK3ds7ERgxxASG69USxS8pVHsKEuWS7PxLos=,0
9Sc68jqTngD7oWR6kO4zlBjrPOqDlHHseZ86gD46wv4=,0
g3YI8Sq1TXKtH+Np7diB4WXOXCCsWjLhdlCIkD3NFB8=,0
JXLmcX86P/mA4fWaH5o7V6iuaw2eHQramSibURkCF84=,0
vHxrUyq7vny3LBRlqTsnIgC3+LbsqL4rjQtCd73do2c=,0
mG8fwWN3qvKg2VSM4vTvZpq958f49d5FBZFz8HFTtPw=,0
Y7mZguk4AwnWjIOwh3vl9CBBy7eQlYY7qxyTNW8X7Co=,0
55fI6mUecVODzx6mp+4XMuNQwT0GMOc8esCiNnRcIW4=,0
FBpKJ3gOWL9Ci/Z3UVRbTUFvEzNjlSKVynfQxnWPHyc=,0
z2x3m6KLsWJfGvixLXMWF7GYFaCc+UF2Oge+HX4mbLE=,0
8nYYxTVr4/YCLByHHm+cXgLhI799czzrvVhs9mbJs9w=,0
0WYfdekv0W0d0Q48Bd4igAvAWVlxMGtPSzrUvU7N6jM=,0
tbhMocDA98kGrENlxP49kIw8qvoky5rYn2q9G1fJi9w=,0
qny82S/KrAHIitPDGT9HLoAPelQBu+bWJZrp0NVANAU=,0
AWXqA3WK80jptfjNwhpQ2PPG0n0XlueKUaluyalAtYA=,0
64Scx8CI2tLPrHKU2Bkjrz90iXbAiCLtAumRArl0Fy8=,0
J+vl+Oph/nak9wLYAihiOkbQs20w4p+8nWTF69uDIQs=,0
0gdeS7CIsLXocVM3mY0T+FxVS30jblWWCvwYR2FQPKE=,0
yf+XMIvpWGuEjBSYWtC1HEU4TX79hXQC2XtkE/Zt7ps=,0
bdbszQPRvvWOG1Guljwl/dcb6HJgdNNxQ35fVfzlwA4=,0
F1y2dZaIzUWmbbSTQoYhZLgPfttBAwcwuuN10IND+Y8=,0
9iIVEmVSVsv2/EJlDlcNU/W4xlPnN9iJ/pU8KnHhEvw=,0
iT+AbTkjtaVuSjZTLmqTmOdaLnrbAxYst/qjErzAxys=,0
XwAdUzHStkuyGliYvknhTttwv0CAzLdq+0KGv+Srj9M=,0
jMc4J0Wive5vZXbqdHp9I6ish8i2ldJRx7hjh85o+kI=,0
0+bqBbcP77TY6Juq5hn+bM9kWwkNCxNU8msgWvpaAEY=,0
uvrHKgox4llBKqeRWA8Fg7AwBo7gdxKPt8sECTbumNw=,0
Ssg1fQZY0vmQ+xrYGHBVAQsG/3iOOklQLUtKakCgz2A=,0
uArwrX4QA+uFma2KN6EtKhrT9QlNa6d2KIUWWbet1D0=,0
LZkAj/ReD9bZJ77VzWq/QpSB3ArLXHz1tWq6fmCuLLM=,0
80jwDVN9MvLAOnujRsr7iP08c61nSE9neG4NC/fON7k=,0
tfRcrGC0A2g5AwSkkN8wsk8fPzxvTI1kZLMpuVpN2+Q=,0
8GxceiW2dMRmFBD3dJ583EmcLA1H6bMuCrIQqfD5Pvc=,0
tTaMNr49pLLH+e+NltXNupN9G9f3vWFAs5gXaalBnjI=,0
BrZJ0tBGBhasvs4coXMQ0VzMYJKP2F2S+KoZ0dq9cAM=,0
/Occmz4GJqVlxrU8J2qzua4uwqz3II5NpSstUrSXYiE=,0
6t0Hm0iAzj0Q039nUZQRCpDAuzIKjmzAvCyJ40WzhWE=,0
hKlUAILC/MBfaw1EcCQzm75b0gVpNhIMnwAyeJiTLLw=,0
60EpyXqEb+2TLnvmoAxn9PqcK/gNT1yLa0wcGtKQW1o=,0
snOAdannOH5R0NUzraB6eTlu6NUgDcLIWIMd68Hjreg=,0
XQurD2uTm6OGLaUX1/Yz3agCVvhuI0re/9taAxJj450=,0
yt9rpucvcdxvC+avC4LjMGH9rFn/o0zmd1qoO0T74/k=,0
tZo6sH9lils6k18h3zvDpoe4yLbiFlaZRMU4Yhskd3A=,0
to6mZcUW7AcWZ1LqevbJQeqJoFsfsOIvE+YsSBQP8bg=,0
ZUesfazP70Nf8NUl0saNj5LqFG8VyNFKR0V9jNLVYcg=,0
E7DQNBvsDWDqh8ggJVGds6NtyrelWuQ4to2E2KRvahU=,0
/y7Drv1feTFWO/e8cmzVnTjClTNFSEz2GB7R3LBl5FQ=,0
gmsOHZnJYi8Uv29usJF56NUgOZl6T+Ws+DGS1hBGW+k=,0
zhjfjcN9OBP1xLhz8r9vWcRqQn41jyGwihmul5CiT00=,0
94BPEGTIj/d/Qx15BW8zGWtwb/UHIDQqVBA6gVjBwaQ=,0
6pjsHPJ/gI6YuIeEA7vrf0gLPegO9ZfnlSdKKGb6AJE=,0
PZ27P6Wj4UiMYi/Gd1Hn7f+UKXcUFZdzEcPNEDYVjeY=,0
bVVBDcL3yfpYdEhd3fRUCFplUkp3sxQSl0WbO85x6bk=,0
AU8HHIRFUnp7uo52/TVe8U7Llf4R6ZOCgXyuiFTyWHQ=,0
veLmJAsflKEjYxLvRDE7Wjxoek5vnVxVYdyAcA2Gf1Y=,0
jgm9DUjSICKeBh3PSLFg8moh67NwyEKbCHXtBv7CWuM=,0
cajN7hTcVuaamjFPQ28dB2MmbC/uwpaohxEmSeLLwvQ=,0
noTd4GeKDnFe2dhfHZ4jtQZxypNmZrqas67/dLcV8PM=,0
9pHTC0pjy4T82Fe7cgn+lspgGLxNBNQ351d3bUy7r6Y=,0
G6YZPXZPdXKDY0z/hhny9VLUXfrZWXw8jNAWHYoKHxg=,0
rfKUFDsGeUr6HX6ibUBn9VkDXVyWHk1oS4YmZbSREMQ=,0
BQJFtHILoWd8R/SDqy5Y0+hUypjk/NL9m8c7OOXJ4Fs=,0
i7/eJp47w63CeaKnEaVcNXlLOkxL5sG9B/zSdZrvBu0=,0
SxDhcQET1AoPZ24cBicruTMjDZrSG1v6vbcBvflzdlc=,0
inIrjwo0oss1db/NrA+4cdhABqJYrbRsvStixLXvsPc=,0
sgaZSfZdD0OZm/8wb7rqzeZkxr3F6fv0/lq3qYkhleY=,0
KqT2tpERGOmyA1LoKrgsFCnRB8EyuCbMIWFITM06f/Y=,0
mX3qZzYNQxfndPlcNBzVAJKFWI1IjxXjk9vjQ4RRvmk=,0
y2sSwDmZnta3vOEMhkd8yrIoZb6MsoOH2lQBHTa+tg0=,0
BN86IxGUXItQ/Nxo/qMcj3ESYYM5riamPeHOUS7JrD4=,0
6FOA1gD1Nn2QgbXgLzdrazzGfxWdXBcf2R62OvfyHMA=,0
eXB+qiVeO8bsPEzszQffZsYGc3LHNRb/HBR9IP/WgeQ=,0
7djb5nGhyK8HCfK08T79gRgpHXZFidyRt6ZnGf+GZkc=,0
o2+OyML0ruJPAaW59A3JThpg6UuY/6mjO5bD3WCu3co=,0
G5qU6a8+5DECVs9dZ9Gs/qr6zUsrm7VR1AGPQqAxbQE=,0
kZTb26SbGA/zW3mjT2pZRZQ/G+Tmx5o3U8CNE/1LYrY=,0
r74VQIiKFhBMnRNf40UBjc5mnoUcK03md4A2ZcXXpUI=,0
vljufHcbBpNTKsRqtSm1TWtr0HxT5hZpRkS7HASirew=,0
JNddgAq59doFzwpm7tPj9KqGnKkdFN4OwKmvQzLoxQE=,0
p/KLhzaBbJoqrKYO+d37d18jlR/EBs1m5VgvHJ/cbko=,0
joLB35Akgo+uPfkWUICYnNm/Pw7BlMdjmmbzhqUDonk=,0
X9OaPYDnY3t9CQ+D3+vDIdVSxFXKhx+OKL8LzKm9l3Y=,0
X0huurnwdOTGKqAnvIeBMN9drLg0tPZxeidtxPYKZns=,0
BSm3I0U1H3md+ATC8bYZKO2KPuoPq3icd5g5WtrW1JI=,0
2ycGQ9wHE+XDichWfsxHlYiGgAfT07q21z3KRxya11o=,0
ODEWIRny1fFLB483itJPQbVaHsShapDNTu5f4vzE/hE=,0
npzP2FFmQIazdTQOAy12sljY1NNpvDlcjqGZesMjbRc=,0
8SzPWf9y5wPAphzwRrEv3g1JfeNy3QRNmVkpxmCoqeM=,0
GPj1l4FrI2EhSwbxuuEVBSHsLCn9VfJ1nSv2BotgZ98=,0
R9k/oaNZdjRNRKDtbOysrkwWITT86hG+3qfEffxKF6Y=,0
6Rq2XOxrZoJmKYV9y29dGr+HnNhIuTmCUji/+m7Xpbw=,0
cz8yZo0YbZhW5/wb4DKNR/UlFJQ7LsFj7hroslrrA5c=,0
N5LSIQcBqPOG15TgA5XEDheJKzEOBI6Z9gm1+i1RK6M=,0
BeMFFb2rjNL43vp0Q5TJzelJg2eH7WXV7PM4wurfB20=,0
r2YgkOQy+zpUwqh6fJ6M1krMRlUwqIYzyXjD5FatTx0=,0
9eX+4s8nc+zweG2aVKNpVnX/+nuP2i5alI1n0zjkiro=,0
/2ANS+H9eBlU0rnRqkMCLXdA92bPKJ1ll54jCz+j0u4=,0
V/SMvFwMUBk2lO3YyQeTdebr/6gEDDZSLwntbYNFZbY=,0
eu/R4erk+AIM+8rtp4gOzUM9Izhmqs8tQy18WbGrCc4=,0
ICvI0T36YHQrm+talTKrk+eoguaUu/1ITO3nSRdevKI=,0
PC8lopsAakFCLPzoNj8DS4//H9ZwITDNJuQwj7kJEyI=,0
1FZK5tfaQhu9aJfJWGi6KjADLuQ9FS9nTzb35MJrecA=,0
x8649y1eE31b1MLNuPKNuoKN7oKTDeAIrPKE9FM1oSk=,0
GLK7f8sauy/D4aUMlUFEkP5TuumJVmw3YA04Tv6IJSg=,0
VffGoiJyEiTxIYkw36sct5TS6vl5XUIxzmVhd+wgknY=,0
Z7aVTsDCN6189Tf7L4CWw9jXa+1M4PJlJeYfi9SaI9o=,0
eUJWd67woh0adEHSsO3B2hUTUeqNN1gbjbimbJyra6E=,0
ThOo1nSQKGXtwODMaCjObdYVwrIV8zsezwQPwa0Dw7s=,0
RmnC5QUaRjJySGDJFU1Urgb4Vd6q426nZ0P2OBCpkxE=,0
OQTy+hSsOezWBITkgRRZwRk3j0v5E6hJ5IEkaBZ/ZkQ=,0
YzDkIpnJZZ/VFM2+V/lY5B7lDtui1FVIAb8Uwikjqxk=,0
aE126elJwpRL5lUO2qf6hzTtxC+VdUEV/Xlu6c7nU14=,0
mVUsRYTnSd+pV1D2ttOjD9VSle83raWD/dqxmVZrPiI=,0
x4hM0gAaNPxKeFzMVoEJoneoKFThJp30HUOQ5mAEAfo=,0
7iytwY7uTfwdeNDd4hAoYqqvosdVuwlm1dI155PbI54=,0
Z95GrWaaCkQ/aVTSAm8eCDV8y/4ujxxuBWW5rcZXNS0=,0
tG1RK2chlIxz5aEjq2zTVjHa56FV0xKQSBspapZzWL0=,0
i+9O+sX8FC0CGyaIXQpxh5B+FsxOeOe42Evy5Iy3P/E=,0
P3gpcE4Y4dep5VtEPAx+woWWKY8IbMfs+Jbe1ywUd3M=,0
i91RiBn6eF4ndmzWrSTnOgFamjzAMnhhX8MMcTYmSdk=,0
U/7YPWLlMizi+XGO9GEKPBR5/iN9GGODdn8IZpt0+DA=,0
CESFE8qbbd0qksv6MkwYlYixLhDkbp07eas1MPuMIDU=,0
+CwCriSDGncJvw4omOieWsm28+84IvfyKrm58ZWtLiI=,0
3wcJrYsgwMYxwUyD98Z/hRsVYMFv+frQHv4IewDzGK4=,0
C5cR1aZZj142aS0zOGlTcLrML+JBBTstvNm9Sj1Iya8=,0
SYtNR67sshi4EW5XfkzeViwuKIbjQr/cFmB6qJVLYXs=,0
FsDGIcA8FtREHGkCKA+Fwe5JfE5a5JyNEHAvROO+6rs=,0
Yi/q24Ax3QVn08zJ3Xjq9cL5Z+ZuPd1m84UhbKMT0vw=,0
WgeiGGDYVuCVuqAVjrb+kwe9oSJLn7eIJ5s67VJwjsM=,0
anSjtTVs3ex3NpT1M5EuRQM8EEzBBOoVfLPqWHihBys=,0
4bhkRvb24rHIL1k4Ax49oJz9sWfc0BmEttDRtNC7nHo=,0
q49rAZLfSlFgoLuCoPvN3+PcVbIxjqNnMB4TtQ3bL3o=,0
zoeS+wqTPMCbnc4ryIuthS3KP8/vvclHNQPDMHdDYhs=,0
lyKpkY3H6ALQCBEW1qpzchQYCyyOYT4oCFowJruMpds=,0
dL/9qHujYhK7vnk0wUfwDg83oYxjlNyfPrGMqeCobp8=,0
aFi4CuSbMVcE57ek+Xlk2DLA6bsknh7nZeuQc1n22D8=,0
ML1yFfPA2Z5JK0IYW7Tjf6N1xDux2miUtUPSNfAhZkk=,0
13bb9YnnjXdDMqnH8kEo7XhBIYiqukk2mbLPw1eV70k=,0
xG5I1Cd/FHzTmS2adzpye+vOXni8oqLHh4y/SXa7h24=,0
+IhC35L2gAxiRS1t1kqT9NJWBWlsj15iAG6guJ7aE08=,0
dOOcRjl0qG0yVhT8sTa9UKbRg34cVwVsn2O6d1q8ou4=,0
FntsXL8gLKRGJHUMhDcCCrhrC9YzLLV7qfismwcq6bY=,0
/KMAZlJ5B7BrRYazmBTsbcW7dMPxRJ0s5mDDomkoFws=,0
VzlzaBHHau+ud/faQwLqakq3/6YhfRwy1nAbz6eMa/U=,0
UmAaHzvj5MYHp/pdJDo1L59PpH6aLajIS+N3CnGRvZ8=,0
6WOR9sp0WNK+Jm3thSW35Qp36sJsbAHLOJ6ZxMFijPM=,0
m9eXPO0KheWJ7YvyGSRWa2QU1J81aQ7iRJXbYlCb+uE=,0
eEUCLh/Mfys5UFKdaEAX2FZu/f88UiStiu/Fa5lcswo=,0
f6i2/GOKumyJxl5Dt7JVRsbHMvJjm5HG/S3bEuImAMY=,0
Z3TnMLOEqyi1kpGUkitFl7KOT6eoLkvTvgSRwwgPBNs=,0
hLxPGKczoP6aHBSkLtLJx7xBiIkKQNrw5sT+sFOKxa4=,0
MxOTW01wyHs4DtcurOys6hsR5KwOZtlTHDgoIJ6XTw0=,0
8LnEYTG8RlfJWtPwkoMLwRb5COHY93pFYGb7QjEIjdY=,0
0OIlGw6HcmyplJ2xgOm8qd4mCtcYFa+1UN6IuoldOEk=,0
qKYDw07GTMHa4LvXqsFzD3cwTeOa9ydYBodh0a0IEX8=,0
HfaYhckgv3g+JHYz7jq2NemjA61n6x3PAdZe6hllioc=,0
frBD64kNyPlcG/7BjY0byOdKBIkiJUbgAgp8WZdOGNk=,0
XvZgDKTCobsmaoUly2uUzzEhrbCmMA6ZOMUmsGgOSkY=,0
dcTgGgX8PPII4M4kJJ5NxXZ9L7eFJ9bHlHQTO1mp84o=,0
zbExIiogQQZJSFRepajXAbpoug+ARGX8AUF1d1wqv/w=,0
lHA2/xzVF7cbMQuObY1hwN2zinaHGxGCCqYZery4RdI=,0
CS1P5rDSh79IVxkKiJIS1/diAtFSQVTOXcGg4OQz5FU=,0
M/Dq/ZXTMRgkM4mZ+sANICW1l/MSNgmh47xeKizAK4g=,0
x1nUvyv6CfyyRSTi9SweBU/20JY+WemnNAAn/vsOBq0=,0
0/AXR8TiX1PpU1rFyqlVcXYianFqUrT3kszHy734JBE=,0
NRyoJ0NEdUrQ/ndS0JfbZ0TB31aQ1rpIvU3Oi5WFmYU=,0
uwzwO7SASl5+F9nrQmd3Lc6hhLvWpmgYTOuzRIMQcQg=,0
yLl+GpxTNZDYosv8A8QkAoCZUXdjlc21P69p299CHe4=,0
xE5d2xWA4IxYafS44zH84EhZjXJn+IouiTasyei38RY=,0
OFjgd4O5aCzXBFosKhGhqB8bKEgtV/9RQSN28yPtGHk=,0
EaX56kswfNf2AdpBv+En0iby1mR48rKXeCzALhG4OD0=,0
yk1kEFNUrTmHsuWJ4CCAyAGa0p/TB8IUPgiAdYDfZdk=,0
mXjwl6Tb7V4ql1/ztOLEnpJ5jP7YUl/kp6DuFSbua+I=,0
vx+elvxDkrW1NwR91CuYbe2+ToO9ndcSzv7NLsClXEM=,0
e6pq08akNlUa9sLoDtb6Yo8hZfviORvgqnLkfxJhANU=,0
eGZfbEXCQn3epsWXcoDcYpuzyZumk/RpBtg2Vys+ZDs=,0
g6HvHOAMPBvO7xNfy3QGCynPMI3jZifbxFMSnKZJWiE=,0
lztIi3YwKAU7X0miLQIFr3N9/PHkOtN0ADgCPhIOd/E=,0
chxaDORjXr0HciWfkwmwcTG3lnGXbmYE3k/Wo84HS9I=,0
