msno,bd,city_1,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,city_12,city_13,city_14,city_15,city_16,city_17,city_18,city_19,city_20,city_21,city_22,gender_female,gender_male,registered_via_3,registered_via_4,registered_via_7,registered_via_9,registered_via_13,season_1,season_2,season_3,season_4,days_1,days_2,days_3
S2HAWdWaFVsiUrtkSfevICU1VJsp/WjaOlFP9gUxE8w=,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
SFmifynidTXG1wIOG9HCWnK4ja+Iqcb/5pnnPOcjH4A=,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
N9NAUPSpW51fJ2SY0yAbtic/c1nuzJ374g6u2+ZrwFg=,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
TyMH8CntiuwkuizYQC7YqnJmg7TVyC3GONhXW49NwIA=,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
L3f2ZH4WFrrMoDWI/392OdTX78IWiNNVHRN/dR6yTL8=,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
UVNZlmcxDbviASGIWrXSWpmhxL2DolMR8iTWUrF+n+8=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
MCOESczTYJk0AeexBh8XUQNug3VQTgFjdglyr6h2pKA=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
ME46gzOQBefsdYURtyut21dbXJhlbkgKa8p6e1nH3kI=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
MbYKLx02WGO7n0BUVX6EKTU7/sMuWla61NKbfJqsqP8=,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
T8RhEkWMw26Byd7XUoEP9btNAKlanm+XHq7d7xaJ0yg=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
KMzrYJNCOh34MojVljsuwFtwizMksMW4vd81I0jqBRA=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
KUmpXoc7Jq5pvzoGyoBA633nBsTJA/i1Kyo8VdCwv0Q=,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
TtdhaWzBqQFND6OipQL9BGxbd3Za9FpamXg6ZyYapvo=,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
S7wVqMbosxv31t4nIONfIzih9P7eplkka5LF8c/En88=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
SqxFzAQDDhtljiuUtRz5yWJPhYT4AEBJ1RTaMyy63v8=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
MvN0KNliBnhz2F85t/xqJyhGRbweOaJWVkjbrXKEkDw=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Ni+FfRY2ygO8wWqDfoDWBnICNmNh7xo2VmnTfr2PNqU=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
QTFUTWNZ0jwXQS/vf7gs8kilBbciYo6ekk2ozvozJQ4=,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
NddkYiL4UFWsPctQBsdqUhcIusUYyp9oihlDYqCnUm0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Thl4XMwJL44rNZ8jgJAG3Nmesxe1GnlVLGIoLwun79o=,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
RtKXANbQ7GL1sd5opuMFFEoGtrBUsuF3UeVU+AHr7Io=,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
K8i2yfv+PqR1KHGT+oRkTttcI6/cIftalPRnN4Ev0fg=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Kh0JshOWf8uYcj/WhgbclrPYsvDixcnE43TW7B3Q1C4=,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
TejhFByetJso13Novld53qYPFWzEods0vzaAtKZBtSk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
KOMlyFfzqR07rF89VOZXzNh2QGzHopupesDMKGGl2Vk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
TXwQZl3rMGCYNu4wpqJQcxAt83tj2SK38oc6RFeL44Y=,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
TYIIHC3QodCeJT+LZwz4fzMdelEXSQK9yEjE1Yb1Aw4=,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
LNigQgrrA4sZdHo3gFogUyp+upGhN6b1PkJOX5WSwAg=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
TNLhCfQwJ+FaqfTUX+Qg3AWX7w5nNt0uNRFn6U8CP9M=,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
NJB05wHWJ6gCGLt6Cw2mfczuyi7vKJIOkBBh+glaLxU=,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
TiQt3kO2Q0KSviyQ0ywUaRRvWXwl/YI3y+BlOLsEH8Q=,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
KpDJqgz3dOAN1YkjpOdVgBA+dofMJNDV3q1o8kqgXII=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
UVqAMDOO8S9nHpsmy6PSqdGU2vSUbr7rzR2pDp+aBXk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
SZ0npZBdI0WaTr2atmlYjxHUjaWAzJ9xmj/I8ep3fyI=,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
ROHPJf+xVYm5KB1xS7aJ/TQIrMYbIU+X+YRnDDQKuUs=,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
SVbvoUgDgFxbP1sbVQh3oD+7gOUyOlM/KPNyZmzG8J8=,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
TI4fvPMPYW2JuBq8FlXUFfwB72sn09Dbqtu5oZaVy+U=,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
Mio3fmFUxzCzDiyPt3ZRdj3Ci+sG4A0fxztoyexI1fc=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
MMvTVzs0n/A3/XONitQqJlIGOfs2YyN7/rw7OQM19/Q=,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
Q9G/7ne0yS5maZVDN4suDv9pa47g5aCcZ89nWhadzpk=,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
TXIMTfxnuWPRHfX+vur6DxrubBzpCIswf654EyT9A2s=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Q09WRNgYEIHTk3+YF/DbJNqTIO0yoBQHTZkl6XDM/HQ=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
S5PDj2brf3W983DADDL2HQyvJXHH1sh1cY1aGrSa59A=,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
O835kD+6CdsOiHL5VJ4NRfe3P8cvoVVaqqM1fbSE1hE=,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Ramb/C6LmTxB5WcE2DSjRIaQDh7Aasi3gl0drg/oD9o=,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
TEemk0Ud8vENPfupDvOWFDKhIpnaYEIe+5H+z0ByTXU=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
MD1fYPuLhXGYYg6Rp/6IjTYIfzuk7hnkBky+fsChJEE=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
QKDLG9OH36cRUgdgepBdcVL5ccPy16QT//o2iADPbu0=,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
SuTRBCZvjlH2KbWVYKWsiCXTZCBqwbyYc62WUqUAsxk=,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
Mln9QLYG5SKnc3vGL8skthOR+3CF8QJ+GgU0HF/S7ac=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
UDiroT5m8Csu/YVW4CUrYCV/72+fWgLDeUmqok1r1Xk=,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
QHeDjIF8GT0LOjQR1YLSZSGNy7VX6lesm//dkXVGsks=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
N8Ercr/fee/a+jHSGsJ6NFhQzXzcIPZ8ycP79z1ooHk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
OHAayhlpYS2jNK1M2DN6G45ULzk9zJK7obGgW+XPjSY=,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
KU2AILr77nQHJWMg7+U10H05Si0KEB5SdkO7+iCEPtE=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
QaSJjYxRjtICxP4eY5IGfiIt218xIiTDwU3YdqlBJNI=,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
T9OvCzJwUaXB6Vi7Y/U5WUaYy+fLSYVuAjJ9xrepNZU=,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
KVhhsQpAGhZ1rXEIDhHvc7BaUhOuehNpYYYPKRc2XWs=,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
RSUPCXV8zrfWFBYZSMfhgj0EfjNLbaG64P7rMOAwgV4=,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
LuemU+btoIP9Nx6K+k7f/YHn1RSw9ib9OcYUNQQJ7MI=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
KN4lIwd0tTOTAzmLwzVLw4Fs6lWPRYAkB/+Q10KeriI=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
TUWMj/wbuYSm35T3ErmMsNHDliXL3kpoDwanKFPBQa0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
P05KfPZvtjphQV3pW2Eh8Gt4PP13Ws6HvTqOfs351iQ=,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
MRzLSQN41beR2fCpX2NKR32d8gbQj5zyUh3JT5TxUrs=,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
PdxnvqZR87m7Wpyh96L1xEUaOeXuvOLQYHMuouFik9g=,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
Rt5RYw/VAHx1DO5hjiyWK43Fk9Fel6pdxposcBzsw8Y=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
PAqDvf3xjXW1TqN8wuSCQ/Ib7/SdF1WoLxMaMepLCLs=,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
R+qq6oAC40f+l79YmAXNbyEsQpsRi0tNT8Sku0yA8NA=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
TSYL4BoxWjt4lh8dQTmbs2QAFuUzusz/Cct498+Hg08=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
K873ENwYyg4CfALbhYz43uyXKs6+wWGdYVlg+paIpRA=,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
KgP7JfrgVIgONTPR0Vx4L0xDx7jIHyhDk1QdXmXXSoI=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
UCrU7proqTwjdZcYJS43k77G5vGpqwvhuXTFbPi8C3c=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
N6XpOCm6QRfxhPlI0hu1JU97BysCrjuRLoSlPhRqrnA=,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
Lol8EEe7bZXV23suj17Nd9DZHgIUf5b0aDGEGjCeO+E=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Su/L2yWHLmE+4SINbNDrgvauC2y6BsToeAYzQ/oP32c=,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
RbdW8cPVNL7V7ghTrkWqBYaY6GVIsVY4i/nqSJcm4g8=,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
NlzMYfW94nCYrNldWKWO1QLYxDHCXlYgjk2DzmgI4oU=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
KXF9c/T66LZIzFq+xS64icWMhDQE6miCZAtdXRjZHX8=,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
L05AVzr8qdAQKgUmnD5s7hEovD42M1oiuH52dfn/AzA=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
LdmbWkO7PhukBZN7A/x5t+L8GiMFqA3oAwvSOX564Z8=,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
KKN+iTl5F7/Z7p81eiKy25vs5QmNlBcnW4b/Vo2oDLY=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
LUHd3x4NKGhOH4nmauOrU6PxR9Lw4ARPwa74bUNXO3w=,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
PC3q2GHDV5Y19jl2riDGH7+K/6q1CA3+3P0EeuekH0k=,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
OPKpUAgBM9SZzZZL7AcKDDcClNWE1FK6EFGbRY9xgJA=,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
UjPbp+RnegO+FgrNZ6DYaS7IKadneXVw+sP0EZ5KAyE=,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
UQYYYnnLmqyZ6YIYLmylf26pJfkAu6VJDB3WlYuPXLY=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
PwIxNQYWNZxFu8gXO9zjh5WlV3j5AuZYh7ofmH4N0Aw=,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
M4QSYc3xxJc7xebYsFv7+ZemNQdrMyvIyijti0BInBM=,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
LNaPL8QEt8p919KpeZz+jk52xiNGLM7FNrd5M7pDU1w=,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
Mx3zOKWhfqO+l1GMkIKbNN4Aluyp/njGKlGZ7/VZNwo=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
QJVn20vv/v/cS7Z1kANwim2wWgeTKX9AXG8W1kmJVzE=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
TMDeBLeNqQoRwk2NqLYKOtP2YrQv+eHKeBOJm2G5qzs=,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
Nix7DI+AvHMBxRtm9SDXAO0b9gyqKKg35IP9CvjopvY=,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Ld++H92uB0g5EwlnmfYREmGbuXLQ75BkYlWwUTjUbM8=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
NCX3TJKwX/YYYGpt/qqI19zklMyYh6LclgcGjojQO2Y=,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
UOt33BC/0T+S62Fdb20aYMxnMNghj3f0O+rkC3blgME=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
POzPResNSM8luV3niq9SrRPP8VLKFQrF1N6mtMwxoxw=,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
K2k+VzUFpeuzZXnVAWPe0Du9WW/LcqZp5MRCoux2Q30=,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
LeDLLZ6n8aPQmC88j3TXbI5tc2lJP2UkfylFW9gewBk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Ps3RJf0kENNE5bzotBFYV5ktLMZe0pT8S1SB9Fcb5Fw=,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
KoAcFbKoyjt/d5YUZsFhzsN/4HII0Hfj/5dBLtgg6AI=,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
NYJrwtwvuodIpPt0/zjluqZV7EYXZ9v0unLkXS6wBUc=,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
Pu80FotSa4LdJAlBC75deKjvRTkHDPMKtCN8TDqo16I=,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
SAheFpdWCbCJu3V6EkQKo6xY6JtXpvodUMxjn6Isevk=,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
M9x88b2v8m3DBO2O4vIYSRWw12dSU0RQQ2Dkn/5eV38=,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
LJdfrYcNr4MfFhPUz/Is0c3/nbhgjXIsRT+TYF8o2qU=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
TbMuzWkaRC3xM8hVrCRb5Grh8uE1IBIHLivRgh/7LMc=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Ns3BXxpFC6WkiwGxYhOsBN2c9Sd2DgtIY6qNUChRvF4=,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
MiphijnbhfQkk6kKgfhRBi/PxyJptrDIW+NNySBfObM=,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
ScMZBVIsVMxCmECEQP9z3W78jA6IDUwOEIcPU36cMtg=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
NxtR270RmK0fUA+ZRpmYSYAQUkKhdWU6PhS5a98TdC0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
TW0t53p9PNaQfbQTfpzkDwFDGtWCJV5sP4GlPJ10Zh4=,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
PHgdbs7Dkm6TbxLouXFC6vzJkT5jJFYn/bBZwjdpnUY=,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
RNtdfcK/8O4vjcUfusCiF3pSDbNFk5eagz8BvqbDZK0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
PoBbabye9Z6DcZpiKDax4P6YkX7u+5fLXN3G5LK7NaA=,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
M15TcMunVzNiXUMpRbMx8XK2ysGXijQ6vZjsQFojIkM=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
NxwcGCU5tU+FQ1kfiBMVS2TrSB9kWq0M2Pj3/xFCpow=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Nn2XQkS/9VZUs3S0BZ+V78uJiL2SkqnmSu86Tz8Aj0o=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Pwo4stt8KwgcEDxwIY/tZ6hSe3vgDPyBC1OSjL+kZEc=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
